	SubjectID1	SubjectID2	Group1	Group2	Distance
75	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	Group1C	Group1C	0.3692059343176261
76	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	Group1C	Group1C	0.22915311181081932
77	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	Group1C	Group1C	0.24014765663982973
78	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.3213795586371796
79	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.49240875568525605
80	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.24999146874905318
81	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.24318954021694114
82	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.1987597419215284
83	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.1917644883488167
84	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.28658886670671446
85	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.20638896602192552
86	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.26949505361728404
87	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	Group1C	Group1C	0.29360462941715115
88	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	Group1C	Group1C	0.2252949795497801
89	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	Group1C	Group1C	0.33633080694604545
90	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	Group1C	Group1C	0.3459048546073814
91	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.3711219406426328
92	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.49242764423541685
93	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.30859873129936616
94	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.3344157790731251
95	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.31648658953067205
96	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.31272845368958624
97	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.3146076482698596
98	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.3061947234796507
99	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.2945807004850061
100	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	Group1C	Group1C	0.34369208258745376
101	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	Group1C	Group1C	0.3140478610824134
102	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	Group1C	Group1C	0.2467808695557024
103	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	Group1C	Group1C	0.30851035763301227
104	X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML	X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML	Group1C	Group1C	0.3821791421883676
105	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML	Group1C	Group3E	0.3603103400271557
106	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML	Group1C	Group3E	0.3787854299786201
107	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML	Group1C	Group3E	0.42687136145031257
108	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML	Group1C	Group3E	0.38932470557929727
109	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML	Group1C	Group3E	0.32748845394172604
110	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML	Group1C	Group3E	0.33159785426391414
111	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML	Group1C	Group3E	0.40507151209460435
112	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML	Group1C	Group3E	0.3932452104173302
113	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML	Group1C	Group3E	0.4276383451208341
114	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML	Group1C	Group3E	0.3774208877883782
115	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML	Group1C	Group3E	0.3254518822016608
116	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML	Group1C	Group3E	0.40975049487869347
117	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML	Group1C	Group3E	0.36766830446352244
118	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML	Group1C	Group3E	0.39891924047124033
119	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML	Group1C	Group3E	0.34921804320183597
120	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML	Group1C	Group3E	0.4437003245818377
121	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML	Group1C	Group3E	0.4497837703133039
122	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML	Group1C	Group3E	0.5165456347445324
123	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML	Group1C	Group3E	0.4713815725807572
124	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML	Group1C	Group3E	0.4599185145023804
125	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML	Group1C	Group3E	0.4605879511290991
126	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML	Group1C	Group3E	0.5543511602390835
127	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML	Group1C	Group3E	0.5430652981803304
128	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML	Group1C	Group3E	0.5279146956247871
129	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML	Group1C	Group3E	0.4743538568727673
130	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML	Group1C	Group3E	0.4568346805593653
131	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML	Group1C	Group3E	0.5699275000614159
132	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML	Group1C	Group3E	0.5286476101459051
133	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML	Group1C	Group3E	0.5246149296970666
134	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML	Group1C	Group3E	0.4893472345796694
135	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML	Group1C	Group3E	0.22835728007570455
136	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML	Group1C	Group3E	0.26399246457743913
137	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML	Group1C	Group3E	0.32376176531153444
138	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML	Group1C	Group3E	0.26615865875445566
