organ,LA,LVB,LVT,RA,RVB,RVT,sum_all
X170.986_0.93,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-05,0,0.0000369
X544.305_2.627,0.00E+00,0.00E+00,3.69E-05,0.00E+00,0.00E+00,0,0.0000369
X748.583_3.471,3.69E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000369
X790.576_5.595,0.00E+00,3.69E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000369
X973.624_2.916,0.00E+00,0.00E+00,3.70E-05,0.00E+00,0.00E+00,0,0.000037
X648.317_2.476,0.00E+00,0.00E+00,3.70E-05,0.00E+00,0.00E+00,0,0.000037
X794.566_5.577,0.00E+00,0.00E+00,3.73E-05,0.00E+00,0.00E+00,0,0.0000373
X415.261_5.724,3.73E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000373
X796.62_3.594,0.00E+00,0.00E+00,3.74E-05,0.00E+00,0.00E+00,0,0.0000374
X185.067_0.382,0.00E+00,0.00E+00,3.74E-05,0.00E+00,0.00E+00,0,0.00003742
X405.191_2.536,0.00E+00,0.00E+00,3.75E-05,0.00E+00,0.00E+00,0,0.0000375
X485.061_2.258,0.00E+00,0.00E+00,3.75E-05,0.00E+00,0.00E+00,0,0.0000375
X480.426_3.277,0.00E+00,0.00E+00,0.00E+00,3.78E-05,0.00E+00,0,0.0000378
X347.125_2.289,0.00E+00,0.00E+00,1.37E-05,2.42E-05,0.00E+00,0,0.0000379
X235.133_2.656,0.00E+00,0.00E+00,3.79E-05,0.00E+00,0.00E+00,0,0.0000379
X377.231_2.722,0.00E+00,0.00E+00,0.00E+00,3.81E-05,0.00E+00,0,0.0000381
X137.038_5.784,3.81E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000381
X608.356_2.919,0.00E+00,0.00E+00,0.00E+00,3.81E-05,0.00E+00,0,0.0000381
X429.225_2.826,0.00E+00,0.00E+00,3.81E-05,0.00E+00,0.00E+00,0,0.0000381
X469.252_2.732,0.00E+00,0.00E+00,3.82E-05,0.00E+00,0.00E+00,0,0.0000382
X615.405_2.501,0.00E+00,0.00E+00,3.84E-05,0.00E+00,0.00E+00,0,0.0000384
X806.569_5.586,0.00E+00,3.85E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000385
X424.27_2.835,0.00E+00,0.00E+00,3.85E-05,0.00E+00,0.00E+00,0,0.0000385
X672.526_3.222,0.00E+00,0.00E+00,0.00E+00,3.85E-05,0.00E+00,0,0.0000385
X820.584_4.09,0.00E+00,0.00E+00,3.87E-05,0.00E+00,0.00E+00,0,0.0000387
X343.285_4.147,0.00E+00,0.00E+00,0.00E+00,3.87E-05,0.00E+00,0,0.0000387
X532.268_2.603,0.00E+00,0.00E+00,3.87E-05,0.00E+00,0.00E+00,0,0.0000387
X127.039_6.679,3.90E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000039
X606.317_2.701,0.00E+00,0.00E+00,3.93E-05,0.00E+00,0.00E+00,0,0.0000393
X423.237_2.603,0.00E+00,0.00E+00,3.94E-05,0.00E+00,0.00E+00,0,0.0000394
X338.476_3.558,3.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000395
X457.095_2.507,0.00E+00,0.00E+00,3.97E-05,0.00E+00,0.00E+00,0,0.0000397
X112.036_5.367,0.00E+00,0.00E+00,0.00E+00,3.97E-05,0.00E+00,0,0.0000397
X814.631_3.254,0.00E+00,0.00E+00,4.01E-05,0.00E+00,0.00E+00,0,0.0000401
X684.373_2.982,4.02E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000402
X119.026_5.842,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000404,0.0000404
X461.739_2.087,2.81E-05,0.00E+00,1.25E-05,0.00E+00,0.00E+00,0,0.0000406
X904.553_3.289,1.93E-05,0.00E+00,0.00E+00,2.14E-05,0.00E+00,0,0.0000407
X835.666_5.549,4.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000408
X979.577_2.905,0.00E+00,0.00E+00,4.08E-05,0.00E+00,0.00E+00,0,0.0000408
X772.62_3.348,0.00E+00,0.00E+00,4.09E-05,0.00E+00,0.00E+00,0,0.0000409
X371.102_1.816,0.00E+00,4.09E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000409
X107.086_0.363,0.00E+00,0.00E+00,4.10E-05,0.00E+00,0.00E+00,0,0.000041
X832.532_3.436,1.87E-05,0.00E+00,2.24E-05,0.00E+00,0.00E+00,0,0.0000411
X418.244_2.829,0.00E+00,4.13E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000413
X650.67_2.337,0.00E+00,0.00E+00,4.16E-05,0.00E+00,0.00E+00,0,0.0000416
X720.59_5.603,0.00E+00,0.00E+00,4.18E-05,0.00E+00,0.00E+00,0,0.0000418
X274.137_2.29,0.00E+00,4.19E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000419
X185.001_5.205,0.00E+00,0.00E+00,0.00E+00,4.19E-05,0.00E+00,0,0.0000419
X486.57_2.156,0.00E+00,0.00E+00,0.00E+00,4.20E-05,0.00E+00,0,0.000042
X644.494_3.093,0.00E+00,0.00E+00,0.00E+00,4.20E-05,0.00E+00,0,0.000042
X249.114_2.344,0.00E+00,0.00E+00,4.22E-05,0.00E+00,0.00E+00,0,0.0000422
X291.159_2.637,4.22E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000422
X559.151_0.434,4.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000424
X413.179_2.546,0.00E+00,0.00E+00,0.00E+00,4.24E-05,0.00E+00,0,0.0000424
X371.102_6.961,0.00E+00,4.24E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000424
X403.32_3.193,4.26E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000426
X190.988_0.475,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-05,0,0.0000426
X814.574_3.759,0.00E+00,0.00E+00,4.27E-05,0.00E+00,0.00E+00,0,0.0000427
X421.187_2.417,0.00E+00,0.00E+00,4.28E-05,0.00E+00,0.00E+00,0,0.0000428
X864.574_3.563,0.00E+00,0.00E+00,4.30E-05,0.00E+00,0.00E+00,0,0.000043
X462.298_2.924,0.00E+00,0.00E+00,4.30E-05,0.00E+00,0.00E+00,0,0.000043
X844.546_3.44,0.00E+00,1.78E-05,2.54E-05,0.00E+00,0.00E+00,0,0.0000432
X405.228_2.648,0.00E+00,0.00E+00,4.33E-05,0.00E+00,0.00E+00,0,0.0000433
X392.34_3.657,0.00E+00,0.00E+00,4.34E-05,0.00E+00,0.00E+00,0,0.0000434
X236.201_3.428,4.35E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000435
X490.352_2.805,0.00E+00,0.00E+00,4.35E-05,0.00E+00,0.00E+00,0,0.0000435
X153.091_6.56,0.00E+00,0.00E+00,4.36E-05,0.00E+00,0.00E+00,0,0.0000436
X348.217_2.854,0.00E+00,0.00E+00,4.36E-05,0.00E+00,0.00E+00,0,0.0000436
X317.211_2.643,0.00E+00,0.00E+00,0.00E+00,4.40E-05,0.00E+00,0,0.000044
X524.593_2.203,0.00E+00,2.10E-05,2.31E-05,0.00E+00,0.00E+00,0,0.0000441
X319.263_3.495,0.00E+00,0.00E+00,4.45E-05,0.00E+00,0.00E+00,0,0.0000445
X634.337_2.511,0.00E+00,0.00E+00,4.45E-05,0.00E+00,0.00E+00,0,0.0000445
X370.259_2.889,0.00E+00,2.42E-05,2.08E-05,0.00E+00,0.00E+00,0,0.000045
X804.516_3.35,0.00E+00,0.00E+00,4.53E-05,0.00E+00,0.00E+00,0,0.0000453
X403.609_2.171,0.00E+00,0.00E+00,0.00E+00,4.56E-05,0.00E+00,0,0.0000456
X729.42_3.043,4.61E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000461
X455.587_2.2,0.00E+00,0.00E+00,4.61E-05,0.00E+00,0.00E+00,0,0.0000461
X419.208_2.504,0.00E+00,0.00E+00,4.61E-05,0.00E+00,0.00E+00,0,0.0000461
X813.683_5.593,0.00E+00,0.00E+00,4.61E-05,0.00E+00,0.00E+00,0,0.0000461
X492.759_5.605,0.00E+00,0.00E+00,4.61E-05,0.00E+00,0.00E+00,0,0.0000461
X660.489_2.968,0.00E+00,0.00E+00,0.00E+00,4.62E-05,0.00E+00,0,0.0000462
X824.565_3.13,4.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000464
X812.614_3.487,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E-05,0,0.0000465
X442.389_3.008,0.00E+00,0.00E+00,4.65E-05,0.00E+00,0.00E+00,0,0.0000465
X385.167_2.655,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000465,0.0000465
X902.539_3.345,0.00E+00,0.00E+00,4.65E-05,0.00E+00,0.00E+00,0,0.0000465
X205.086_3.068,0.00E+00,0.00E+00,0.00E+00,4.66E-05,0.00E+00,0,0.0000466
X285.067_2.511,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000466,0.0000466
X850.578_3.381,4.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000468
X434.195_2.349,0.00E+00,0.00E+00,4.68E-05,0.00E+00,0.00E+00,0,0.0000468
X808.568_3.107,0.00E+00,0.00E+00,0.00E+00,4.69E-05,0.00E+00,0,0.0000469
X516.272_2.791,0.00E+00,0.00E+00,0.00E+00,4.72E-05,0.00E+00,0,0.0000472
X820.584_4.007,0.00E+00,0.00E+00,4.72E-05,0.00E+00,0.00E+00,0,0.0000472
X862.624_3.581,4.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000475
X105.954_5.157,4.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000476
X111.045_0.495,0.00E+00,0.00E+00,4.76E-05,0.00E+00,0.00E+00,0,0.0000476
X381.351_3.848,4.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000476
X786.164_2.355,0.00E+00,0.00E+00,4.76E-05,0.00E+00,0.00E+00,0,0.0000476
X398.265_2.62,0.00E+00,4.76E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000476
X150.113_0.34,0.00E+00,4.77E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000477
X642.398_2.991,0.00E+00,0.00E+00,0.00E+00,4.78E-05,0.00E+00,0,0.0000478
X814.632_5.594,0.00E+00,0.00E+00,4.80E-05,0.00E+00,0.00E+00,0,0.000048
X405.193_2.457,0.00E+00,0.00E+00,4.82E-05,0.00E+00,0.00E+00,0,0.0000482
X448.176_2.189,0.00E+00,0.00E+00,4.82E-05,0.00E+00,0.00E+00,0,0.0000482
X536.446_2.226,0.00E+00,2.76E-05,0.00E+00,2.13E-05,0.00E+00,0,0.0000489
X562.327_3.046,0.00E+00,0.00E+00,4.91E-05,0.00E+00,0.00E+00,0,0.0000491
X408.354_5.59,0.00E+00,0.00E+00,4.92E-05,0.00E+00,0.00E+00,0,0.0000492
X746.51_3.501,0.00E+00,0.00E+00,4.92E-05,0.00E+00,0.00E+00,0,0.0000492
X408.656_3.327,0.00E+00,0.00E+00,0.00E+00,4.92E-05,0.00E+00,0,0.0000492
X856.584_3.669,0.00E+00,0.00E+00,4.92E-05,0.00E+00,0.00E+00,0,0.0000492
X977.692_2.953,0.00E+00,0.00E+00,4.93E-05,0.00E+00,0.00E+00,0,0.0000493
X540.447_3.12,4.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000495
X894.548_3.086,0.00E+00,2.00E-05,2.97E-05,0.00E+00,0.00E+00,0,0.0000497
X215.016_0.409,0.00E+00,0.00E+00,0.00E+00,4.98E-05,0.00E+00,0,0.0000498
X660.424_3.234,0.00E+00,0.00E+00,4.98E-05,0.00E+00,0.00E+00,0,0.0000498
X333.206_2.805,0.00E+00,0.00E+00,4.99E-05,0.00E+00,0.00E+00,0,0.0000499
X509.288_3.027,1.67E-05,3.33E-05,0.00E+00,0.00E+00,0.00E+00,0,0.00005
X301.216_2.905,0.00E+00,5.01E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000501
X804.553_3.437,0.00E+00,0.00E+00,0.00E+00,5.01E-05,0.00E+00,0,0.0000501
X304.25_2.379,0.00E+00,5.02E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000502
X509.288_3.272,0.00E+00,0.00E+00,5.03E-05,0.00E+00,0.00E+00,0,0.0000503
X457.987_2.135,5.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000505
X219.138_2.761,0.00E+00,0.00E+00,5.05E-05,0.00E+00,0.00E+00,0,0.0000505
X511.508_2.212,0.00E+00,0.00E+00,0.00E+00,5.06E-05,0.00E+00,0,0.0000506
X399.349_5.591,0.00E+00,0.00E+00,5.06E-05,0.00E+00,0.00E+00,0,0.0000506
X730.538_3.749,0.00E+00,0.00E+00,3.11E-05,1.96E-05,0.00E+00,0,0.0000507
X352.23_2.863,0.00E+00,0.00E+00,0.00E+00,5.07E-05,0.00E+00,0,0.0000507
X237.163_3.548,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000507,0.0000507
X137.038_5.762,5.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000508
X672.94_2.228,0.00E+00,2.66E-05,2.42E-05,0.00E+00,0.00E+00,0,0.0000508
X370.367_3.219,2.76E-05,0.00E+00,2.32E-05,0.00E+00,0.00E+00,0,0.0000508
X527.85_3.731,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-05,0,0.0000508
X850.553_5.546,5.10E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000051
X584.207_2.096,0.00E+00,0.00E+00,5.11E-05,0.00E+00,0.00E+00,0,0.0000511
X225.113_2.417,5.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000512
X405.192_2.525,0.00E+00,0.00E+00,5.12E-05,0.00E+00,0.00E+00,0,0.0000512
X332.244_2.494,1.88E-05,0.00E+00,0.00E+00,3.25E-05,0.00E+00,0,0.0000513
X344.279_2.867,5.14E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000514
X668.546_3.754,0.00E+00,0.00E+00,0.00E+00,5.15E-05,0.00E+00,0,0.0000515
X477.212_2.432,0.00E+00,0.00E+00,5.20E-05,0.00E+00,0.00E+00,0,0.000052
X272.222_3.305,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.23E-05,0,0.0000523
X278.191_2.561,0.00E+00,0.00E+00,5.25E-05,0.00E+00,0.00E+00,0,0.0000525
X358.271_2.393,0.00E+00,0.00E+00,0.00E+00,5.25E-05,0.00E+00,0,0.0000525
X842.589_3.37,0.00E+00,0.00E+00,5.25E-05,0.00E+00,0.00E+00,0,0.0000525
X225.056_2.467,0.00E+00,5.25E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000525
X556.277_2.159,1.89E-05,0.00E+00,0.00E+00,3.37E-05,0.00E+00,0,0.0000526
X437.236_2.263,5.27E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000527
X357.301_4.199,0.00E+00,0.00E+00,5.27E-05,0.00E+00,0.00E+00,0,0.0000527
X184.073_3.643,0.00E+00,0.00E+00,5.30E-05,0.00E+00,0.00E+00,0,0.000053
X361.89_2.144,0.00E+00,5.31E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000531
X463.751_2.846,0.00E+00,0.00E+00,5.31E-05,0.00E+00,0.00E+00,0,0.0000531
X466.33_3.072,0.00E+00,5.33E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000533
X577.519_3.773,5.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000534
X820.583_4.223,0.00E+00,0.00E+00,5.34E-05,0.00E+00,0.00E+00,0,0.0000534
X276.209_2.723,0.00E+00,5.35E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000535
X377.155_2.375,0.00E+00,0.00E+00,5.36E-05,0.00E+00,0.00E+00,0,0.0000536
X573.32_3.222,5.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000054
X446.196_2.386,0.00E+00,0.00E+00,0.00E+00,5.41E-05,0.00E+00,0,0.0000541
X876.524_3.133,5.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000542
X618.342_2.623,0.00E+00,5.42E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000542
X370.259_2.81,2.39E-05,0.00E+00,3.06E-05,0.00E+00,0.00E+00,0,0.0000545
X347.172_2.535,0.00E+00,5.45E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000545
X288.633_2.894,5.46E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000546
X439.98_2.09,2.58E-05,0.00E+00,2.88E-05,0.00E+00,0.00E+00,0,0.0000546
X430.933_0.307,0.00E+00,0.00E+00,0.00E+00,5.50E-05,0.00E+00,0,0.000055
X796.511_3.49,0.00E+00,0.00E+00,5.51E-05,0.00E+00,0.00E+00,0,0.0000551
X384.116_0.473,0.00E+00,3.33E-05,0.00E+00,2.18E-05,0.00E+00,0,0.0000551
X307.227_3.138,0.00E+00,0.00E+00,5.53E-05,0.00E+00,0.00E+00,0,0.0000553
X229.144_2.812,5.55E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000555
X111.969_2.079,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.59E-05,0,0.0000559
X741.069_2.572,0.00E+00,5.59E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000559
X246.17_2.138,5.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000056
X862.546_3.216,1.88E-05,0.00E+00,0.00E+00,3.77E-05,0.00E+00,0,0.0000565
X194.022_6.05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E-05,0,0.0000566
X550.279_2.668,0.00E+00,0.00E+00,0.00E+00,5.68E-05,0.00E+00,0,0.0000568
X780.516_3.536,0.00E+00,0.00E+00,5.68E-05,0.00E+00,0.00E+00,0,0.0000568
X690.468_3.207,0.00E+00,0.00E+00,5.70E-05,0.00E+00,0.00E+00,0,0.000057
X328.119_2.673,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000572,0.0000572
X358.295_3.078,5.72E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000572
X400.764_5.609,2.37E-05,0.00E+00,3.35E-05,0.00E+00,0.00E+00,0,0.0000572
X332.095_0.311,0.00E+00,0.00E+00,5.76E-05,0.00E+00,0.00E+00,0,0.0000576
X618.341_2.787,0.00E+00,0.00E+00,5.77E-05,0.00E+00,0.00E+00,0,0.0000577
X439.102_2.259,0.00E+00,0.00E+00,5.78E-05,0.00E+00,0.00E+00,0,0.0000578
X136.035_0.331,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000579,0.0000579
X709.649_2.179,0.00E+00,0.00E+00,1.51E-05,4.29E-05,0.00E+00,0,0.000058
X508.341_2.908,0.00E+00,5.82E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000582
X232.173_2.726,0.00E+00,0.00E+00,0.00E+00,5.82E-05,0.00E+00,0,0.0000582
X786.504_3.622,0.00E+00,0.00E+00,5.82E-05,0.00E+00,0.00E+00,0,0.0000582
X414.78_5.603,0.00E+00,0.00E+00,5.86E-05,0.00E+00,0.00E+00,0,0.0000586
X822.524_3.294,0.00E+00,0.00E+00,5.87E-05,0.00E+00,0.00E+00,0,0.0000587
X396.311_2.801,0.00E+00,0.00E+00,1.26E-05,4.64E-05,0.00E+00,0,0.000059
X787.668_4.21,0.00E+00,0.00E+00,0.00E+00,5.91E-05,0.00E+00,0,0.0000591
X736.451_3.264,0.00E+00,0.00E+00,5.92E-05,0.00E+00,0.00E+00,0,0.0000592
X438.322_2.729,0.00E+00,0.00E+00,0.00E+00,5.95E-05,0.00E+00,0,0.0000595
X504.306_3.032,0.00E+00,0.00E+00,5.96E-05,0.00E+00,0.00E+00,0,0.0000596
X234.994_2.476,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000596,0.0000596
X675.543_3.558,3.87E-05,0.00E+00,2.15E-05,0.00E+00,0.00E+00,0,0.0000602
X477.211_2.513,0.00E+00,0.00E+00,6.06E-05,0.00E+00,0.00E+00,0,0.0000606
X315.205_5.607,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000606,0.0000606
X561.38_2.951,6.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000608
X175.145_0.441,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000608,0.0000608
X361.709_2.314,0.00E+00,0.00E+00,0.00E+00,6.09E-05,0.00E+00,0,0.0000609
X461.215_2.676,0.00E+00,0.00E+00,6.09E-05,0.00E+00,0.00E+00,0,0.0000609
X430.463_2.234,0.00E+00,0.00E+00,0.00E+00,6.10E-05,0.00E+00,0,0.000061
X681.362_2.79,0.00E+00,0.00E+00,0.00E+00,6.11E-05,0.00E+00,0,0.0000611
X583.324_5.815,0.00E+00,0.00E+00,6.12E-05,0.00E+00,0.00E+00,0,0.0000612
X816.589_4.236,0.00E+00,0.00E+00,6.12E-05,0.00E+00,0.00E+00,0,0.0000612
X530.406_3.094,6.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000616
X367.212_2.65,0.00E+00,0.00E+00,4.25E-05,1.94E-05,0.00E+00,0,0.0000619
X496.277_2.149,0.00E+00,0.00E+00,0.00E+00,6.20E-05,0.00E+00,0,0.000062
X480.405_3.014,0.00E+00,0.00E+00,6.20E-05,0.00E+00,0.00E+00,0,0.000062
X300.253_3.1,0.00E+00,0.00E+00,0.00E+00,6.20E-05,0.00E+00,0,0.000062
X732.555_5.586,6.20E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000062
X470.216_2.26,0.00E+00,0.00E+00,6.26E-05,0.00E+00,0.00E+00,0,0.0000626
X357.154_2.409,0.00E+00,0.00E+00,6.31E-05,0.00E+00,0.00E+00,0,0.0000631
X612.815_2.332,0.00E+00,6.32E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000632
X527.85_3.833,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.33E-05,0,0.0000633
X510.437_3.189,0.00E+00,0.00E+00,0.00E+00,6.34E-05,0.00E+00,0,0.0000634
X398.34_3.936,6.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000636
X862.631_5.596,0.00E+00,0.00E+00,6.36E-05,0.00E+00,0.00E+00,0,0.0000636
X498.289_2.582,0.00E+00,6.37E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000637
X169.036_0.367,0.00E+00,6.42E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000642
X553.315_3.018,6.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000644
X352.182_2.856,6.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000644
X521.059_2.467,0.00E+00,6.44E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000644
X212.447_2.605,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.48E-05,0,0.0000648
X716.522_3.873,0.00E+00,0.00E+00,6.50E-05,0.00E+00,0.00E+00,0,0.000065
X435.482_2.212,0.00E+00,0.00E+00,6.52E-05,0.00E+00,0.00E+00,0,0.0000652
X385.333_4.003,6.52E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000652
X163.031_2.26,1.99E-05,0.00E+00,4.56E-05,0.00E+00,0.00E+00,0,0.0000655
X799.668_3.582,6.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000659
X331.675_3.046,4.45E-05,0.00E+00,2.16E-05,0.00E+00,0.00E+00,0,0.0000661
X484.247_2.622,0.00E+00,2.23E-05,4.39E-05,0.00E+00,0.00E+00,0,0.0000662
X100.076_2.07,0.00E+00,6.63E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000663
X279.171_2.29,0.00E+00,0.00E+00,6.64E-05,0.00E+00,0.00E+00,0,0.0000664
X799.668_3.364,6.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000664
X481.119_2.77,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E-05,0,0.0000666
X504.51_2.174,0.00E+00,0.00E+00,0.00E+00,6.68E-05,0.00E+00,0,0.0000668
X468.405_3.022,0.00E+00,0.00E+00,6.70E-05,0.00E+00,0.00E+00,0,0.000067
X521.482_2.753,0.00E+00,6.70E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000067
X808.586_4.577,0.00E+00,6.70E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000067
X864.521_3.258,5.54E-05,0.00E+00,1.17E-05,0.00E+00,0.00E+00,0,0.0000671
X361.238_2.895,0.00E+00,0.00E+00,6.73E-05,0.00E+00,0.00E+00,0,0.0000673
X352.143_2.257,0.00E+00,6.74E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000674
X757.472_2.974,0.00E+00,6.74E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000674
X536.274_2.23,0.00E+00,6.77E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000677
X419.207_2.566,0.00E+00,0.00E+00,6.78E-05,0.00E+00,0.00E+00,0,0.0000678
X205.159_3.027,0.00E+00,6.78E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000678
X149.024_2.698,0.00E+00,3.85E-05,2.97E-05,0.00E+00,0.00E+00,0,0.0000682
X816.589_4.034,0.00E+00,0.00E+00,6.82E-05,0.00E+00,0.00E+00,0,0.0000682
X320.154_2.385,0.00E+00,6.83E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000683
X284.331_2.957,6.84E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000684
X504.26_2.172,0.00E+00,0.00E+00,0.00E+00,6.86E-05,0.00E+00,0,0.0000686
X706.538_4.03,6.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000686
X366.307_5.595,0.00E+00,0.00E+00,6.88E-05,0.00E+00,0.00E+00,0,0.0000688
X108.069_4.381,1.45E-05,5.44E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000689
X177.114_3.84,0.00E+00,6.90E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000069
X662.439_3.169,6.99E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000699
X362.086_0.394,0.00E+00,0.00E+00,7.00E-05,0.00E+00,0.00E+00,0,0.00007
X138.907_0.342,7.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000704
X782.532_3.599,0.00E+00,0.00E+00,2.04E-05,5.02E-05,0.00E+00,0,0.0000706
X777.435_2.264,0.00E+00,0.00E+00,0.00E+00,7.07E-05,0.00E+00,0,0.0000707
X818.605_5.608,0.00E+00,0.00E+00,7.08E-05,0.00E+00,0.00E+00,0,0.0000708
X299.633_2.896,0.00E+00,7.11E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000711
X368.425_3.277,0.00E+00,0.00E+00,0.00E+00,7.12E-05,0.00E+00,0,0.0000712
X510.248_2.446,0.00E+00,0.00E+00,7.12E-05,0.00E+00,0.00E+00,0,0.0000712
X638.438_3.037,0.00E+00,0.00E+00,0.00E+00,7.16E-05,0.00E+00,0,0.0000716
