"filename","LA_142DPI","RA_142DPI","LVT_142DPI","LVB_142DPI","RVT_142DPI","RVB_142DPI"
"X630.413_3.089",1,NA,0.605896046,NA,NA,NA
"X350.305_3.336",1,0.585295585,1,NA,NA,NA
"X734.459_2.999",0.848923212,0.585295585,0.605896046,0.803670077,NA,NA
"X776.506_3.219",0.640236429,NA,0.610441132,NA,NA,NA
"X588.366_3.086",0.640236429,NA,0.605896046,NA,NA,NA
"X297.29_3.234",0.640236429,NA,0.605896046,NA,NA,NA
"X689.559_3.645",0.810712519,1,1,NA,NA,NA
"X918.534_3.025",0.640449717,0.51842694,0.641365362,0.81661275,1,NA
"X572.263_2.557",0.752247212,0.445426582,0.605896046,0.938590682,NA,NA
"X205.017_5.505",0.78491085,0.8106378,NA,NA,NA,NA
"X658.407_3.012",0.640236429,1,0.605896046,1,NA,NA
"X268.983_0.335",0.640236429,0.577746171,0.58030714,0.554409796,NA,NA
"X574.279_2.559",0.640236429,0.577746171,0.882384386,0.215055262,0.479518482,NA
"X537.17_0.427",0.810712519,NA,0.736151945,0.333006064,NA,NA
"X878.54_3.156",0.85911818,0.585295585,0.605896046,NA,NA,NA
"X620.356_2.999",0.878125575,0.51842694,0.605896046,1,NA,NA
"X427.133_2.772",0.640236429,0.585295585,0.495334739,0.554409796,0.479518482,0.562261103
"X407.346_3.704",0.640236429,0.782409171,0.605896046,NA,NA,NA
"X928.553_3.201",0.640236429,NA,0.822969821,0.554409796,NA,NA
"X820.211_2.39",0.74304197,NA,0.605896046,0.414690915,0.656708498,0.557167405
"X878.754_2.555",0.635538073,0.585295585,0.822969821,1,0.420475453,0.275320844
"X864.572_3.503",0.640236429,NA,NA,NA,NA,NA
"X832.585_3.861",0.848923212,0.592941377,0.605896046,0.554409796,NA,NA
"X702.434_3.064",0.78491085,NA,0.605896046,NA,NA,NA
"X832.532_3.351",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X704.448_3.082",0.810712519,0.811596271,1,NA,NA,NA
"X271.104_0.42",0.640236429,NA,0.614635969,0.124757667,NA,NA
"X385.129_0.304",0.495885062,0.577746171,0.605896046,0.252725815,NA,NA
"X726.469_3.225",0.640236429,0.8106378,0.605896046,NA,NA,NA
"X730.464_3.193",0.694507138,0.894112438,0.605896046,1,NA,NA
"X138.043_0.325",0.495885062,NA,0.3376072,0.054985287,NA,NA
"X702.434_3.129",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X777.148_2.391",1,NA,0.605896046,0.903294334,0.263412506,0.557167405
"X238.111_2.16",0.635538073,NA,NA,NA,NA,NA
"X634.412_3.027",0.640236429,NA,0.824354495,NA,NA,0.557167405
"X878.55_3.264",0.640236429,NA,0.800153207,NA,NA,NA
"X730.465_3.156",0.878125575,0.585295585,NA,NA,NA,NA
"X386.29_2.704",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X613.16_0.396",1,0.811596271,NA,0.554409796,NA,NA
"X806.57_4.101",0.836679947,NA,0.605896046,0.744776575,0.420475453,NA
"X962.56_3.064",0.78491085,NA,0.800153207,0.768455721,NA,NA
"X592.567_4.398",0.640236429,0.811596271,NA,NA,NA,NA
"X894.548_3.257",0.495885062,NA,0.718171871,0.551876339,NA,NA
"X138.043_0.408",0.640236429,NA,1,0.379006802,NA,NA
"X415.357_3.504",0.982898144,NA,NA,NA,NA,NA
"X254.095_2.573",0.78491085,NA,0.952194521,0.554409796,NA,NA
"X962.559_3.094",0.878125575,NA,0.605896046,0.554409796,NA,NA
"X385.333_3.644",0.640236429,1,0.605896046,NA,NA,NA
"X252.079_2.625",0.635538073,NA,0.605896046,NA,NA,NA
"X319.227_2.913",0.635538073,0.577746171,0.605896046,0.025811874,NA,NA
"X137.038_5.762",0.640236429,NA,NA,NA,NA,NA
"X113_0.358",0.836679947,0.901374117,0.8060634,NA,NA,NA
"X616.326_2.561",0.79783566,NA,0.605896046,0.042663243,NA,NA
"X799.668_3.582",0.640236429,NA,NA,NA,NA,NA
"X249.149_2.639",0.640236429,0.585295585,0.704501217,NA,NA,NA
"X760.584_4.341",0.640236429,0.864701242,1,NA,NA,NA
"X734.569_4.31",0.640236429,1,1,NA,NA,NA
"X760.584_4.578",0.836679947,1,1,NA,NA,NA
"X734.569_4.399",0.878125575,0.51842694,0.824354495,NA,NA,NA
"X734.57_4.45",0.640236429,0.585295585,0.824354495,NA,NA,NA
"X462.192_2.403",0.281986307,0.51842694,0.605896046,NA,NA,NA
"X760.585_4.737",0.635538073,1,NA,NA,NA,NA
"X786.6_4.602",0.810712519,0.782409171,NA,NA,NA,NA
"X812.543_3.297",0.741979888,0.445426582,0.979004099,0.554409796,0.479518482,NA
"X442.353_2.819",0.680489158,0.585295585,0.605896046,0.001441587,0.099698552,0.557167405
"X786.6_4.521",0.640236429,1,NA,NA,NA,NA
"X335.143_2.416",0.640236429,NA,1,0.554409796,NA,NA
"X592.325_2.623",0.878125575,NA,NA,NA,NA,NA
"X777.043_2.391",0.846118996,NA,0.605896046,0.327814308,0.364834506,0.557167405
"X820.155_2.39",0.846118996,0.585295585,0.605896046,0.554409796,0.420475453,1
"X916.519_2.98",1,0.585295585,0.495334739,1,0.647765191,NA
"X820.1_2.391",1,0.585295585,0.605896046,0.094381663,0.263412506,0.776732568
"X820.322_2.391",0.640236429,NA,0.605896046,0.554409796,0.479518482,NA
"X263.146_0.316",0.752247212,0.779405136,1,0.554409796,NA,NA
"X182.082_0.405",0.642456586,0.585295585,0.605896046,0.661696097,1,0.557167405
"X776.99_2.391",0.705945893,NA,0.605896046,0.158461323,0.479518482,0.557167405
"X777.201_2.39",0.78491085,NA,0.605896046,0.803670077,0.479518482,NA
"X868.399_2.391",0.640236429,NA,0.605896046,1,NA,NA
"X868.458_2.39",0.640236429,NA,0.605896046,0.73352908,NA,0.557167405
"X706.538_3.951",0.640236429,0.577746171,NA,NA,NA,NA
"X618.341_2.519",0.640236429,NA,0.605896046,0.1180238,NA,NA
"X820.267_2.391",0.640236429,NA,0.605896046,0.938590682,0.698077024,0.557167405
"X552.295_2.672",0.640236429,NA,NA,NA,NA,NA
"X510.319_2.774",0.640236429,NA,1,NA,NA,NA
"X850.594_3.601",0.74304197,1,0.6450861,1,NA,NA
"X922.549_2.391",0.640236429,NA,0.605896046,0.803670077,NA,NA
"X590.273_2.56",0.836679947,NA,0.75211842,0.551876339,NA,NA
"X730.429_3.016",0.680489158,0.445426582,0.58030714,0.340798088,NA,NA
"X868.34_2.391",1,NA,NA,0.72989417,0.420475453,NA
"X934.529_2.963",0.640236429,0.577746171,0.495334739,1,0.737751905,NA
"X801.433_2.883",0.705945893,NA,NA,0.554409796,NA,NA
"X594.342_2.705",1,NA,NA,NA,NA,NA
"X757.622_5.627",1,NA,0.952194521,NA,NA,NA
"X840.573_3.566",0.640236429,0.585295585,NA,NA,NA,NA
"X572.264_2.549",0.640449717,NA,0.605896046,0.551876339,NA,NA
"X632.322_2.44",0.640236429,NA,0.718171871,0.554409796,NA,NA
"X632.32_2.567",0.835640632,NA,0.549577573,NA,NA,NA
"X718.429_3.073",0.78491085,0.592941377,0.605896046,0.565930283,NA,NA
"X470.384_2.9",0.640236429,0.782409171,0.605896046,0.551876339,NA,NA
"X822.563_3.369",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X704.413_3.092",1,NA,0.605896046,NA,NA,NA
"X766.448_2.91",0.836679947,NA,0.605896046,NA,NA,NA
"X512.336_2.83",0.66943602,NA,0.605896046,NA,NA,NA
"X820.044_2.391",1,NA,0.605896046,0.803670077,0.479518482,NA
"X285.903_0.302",0.640236429,NA,NA,NA,0.479518482,NA
"X738.454_3.014",0.78491085,NA,NA,NA,NA,NA
"X824.579_3.738",0.836679947,1,NA,NA,NA,NA
"X244.093_0.305",1,0.577746171,0.495334739,1,NA,NA
"X842.552_3.319",0.836679947,0.585295585,0.641079367,NA,NA,NA
"X332.244_2.494",0.640236429,0.585295585,NA,NA,NA,NA
"X335.222_2.518",0.640236429,0.864701242,NA,NA,NA,NA
"X774.601_5.586",0.640236429,NA,1,NA,NA,NA
"X246.17_2.138",0.640236429,NA,NA,NA,NA,NA
"X648.317_2.404",0.640236429,NA,0.837873153,NA,NA,NA
"X726.419_2.89",1,NA,NA,NA,NA,NA
"X127.039_6.611",0.640236429,NA,NA,NA,NA,NA
"X801.815_2.767",1,1,0.682417031,0.020674195,0.05965127,0.007590757
"X808.57_3.8",0.640236429,NA,NA,NA,NA,NA
"X706.509_3.065",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X418.389_2.874",1,0.585295585,NA,NA,0.479518482,NA
"X574.432_3.086",0.635538073,0.585295585,0.605896046,NA,NA,NA
"X808.57_3.922",0.640236429,NA,NA,NA,NA,NA
"X736.44_3.005",0.640236429,0.51842694,0.605896046,0.554409796,0.479518482,NA
"X445.232_2.773",0.780596861,0.577746171,NA,NA,NA,NA
"X808.569_3.971",0.640236429,NA,NA,NA,NA,NA
"X282.168_2.507",0.836679947,NA,NA,NA,NA,NA
"X872.564_3.226",0.640236429,0.585295585,NA,NA,NA,NA
"X468.39_3",0.640236429,0.51842694,NA,NA,NA,NA
"X415.321_3.148",0.810712519,NA,NA,NA,NA,NA
"X268.104_0.302",0.495885062,NA,0.605896046,0.554409796,0.003585055,8.79e-05
"X530.406_3.094",1,NA,NA,NA,NA,NA
"X830.553_3.314",0.495885062,0.750067529,0.605896046,0.279207502,0.420475453,NA
"X746.554_2.343",0.640236429,1,0.954161146,0.717913566,1,NA
"X392.41_2.108",0.835640632,NA,0.767390077,0.554409796,NA,NA
"X814.148_2.344",0.635538073,0.811596271,0.843791845,0.803670077,NA,NA
"X666.47_3.143",0.836679947,0.585295585,NA,NA,NA,NA
"X814.24_2.343",0.640236429,0.577746171,1,1,NA,NA
"X666.399_3.04",0.495885062,0.445426582,0.605896046,1,1,NA
"X814.057_2.343",0.640236429,0.577746171,0.940111736,0.911097388,NA,NA
"X792.574_3.47",0.640449717,NA,NA,NA,NA,NA
"X679.068_2.179",0.221045954,0.750067529,0.605896046,NA,NA,NA
"X552.331_3.035",0.640236429,0.750067529,0.605896046,NA,0.479518482,NA
"X130.534_6.153",0.640236429,0.585295585,0.921570412,0.554409796,0.659617284,0.864311846
"X548.541_4.355",0.640236429,0.585295585,NA,NA,NA,NA
"X720.443_2.989",0.810712519,NA,0.605896046,NA,NA,NA
"X307.677_3.221",0.910467758,NA,NA,NA,NA,NA
"X689.128_2.341",0.635538073,0.811596271,0.966852637,0.606000759,NA,NA
"X690.433_2.989",0.8014428,NA,NA,NA,NA,NA
"X493.341_2.806",0.635538073,NA,NA,NA,NA,NA
"X1131.721_2.956",0.635538073,NA,NA,NA,NA,NA
"X758.46_3.114",0.539924087,NA,0.605896046,0.554409796,NA,NA
"X401.341_3.451",0.640236429,0.585295585,1,1,NA,NA
"X760.585_5.61",0.635538073,0.818629387,0.605896046,0.554409796,0.420475453,NA
"X366.373_3.76",0.878125575,0.507425202,0.767390077,1,0.479518482,1
"X782.569_4.084",0.810712519,0.984894241,0.605896046,0.554409796,0.420475453,NA
"X340.357_3.666",0.495885062,1,0.315684548,0.554409796,0.479518482,NA
"X321.315_3.572",1,0.585295585,0.641365362,1,0.479518482,NA
"X782.569_4.138",0.810712519,1,1,0.554409796,0.479518482,NA
"X786.602_5.6",0.127043407,0.811596271,0.872985214,0.419067947,0.121441425,NA
"X758.569_4.338",0.640236429,0.782409171,0.605896046,0.73352908,0.479518482,NA
"X669.741_2.258",0.640236429,NA,NA,0.554409796,NA,NA
"X782.569_4.198",0.640236429,0.864701242,0.872985214,0.554409796,NA,NA
"X774.564_3.449",0.640236429,1,0.605896046,1,0.479518482,NA
"X660.547_2.42",0.640236429,1,NA,0.716049325,0.898426448,0.557167405
"X772.547_3.524",0.958781388,0.707389434,0.605896046,NA,NA,NA
"X774.565_3.634",0.640236429,NA,0.605896046,NA,0.479518482,NA
"X242.567_2.774",0.640236429,0.445426582,NA,0.768455721,0.479518482,0.557167405
"X538.52_4.176",0.66943602,0.782409171,0.605896046,NA,NA,NA
"X288.633_2.894",0.640236429,NA,NA,NA,NA,NA
"X383.243_2.8",0.640236429,NA,NA,NA,NA,NA
"X566.31_2.557",1,NA,NA,NA,NA,NA
"X328.916_6.454",0.780596861,0.585295585,NA,NA,NA,NA
"X830.571_3.706",0.878125575,0.750067529,0.960813833,1,0.401413572,NA
"X218.985_0.327",0.78491085,0.585295585,NA,0.554409796,1,0.557167405
"X110.02_5.98",0.640236429,0.585295585,0.71473274,0.551876339,0.479518482,NA
"X182.985_6.327",0.810712519,0.662469433,0.767390077,0.847360888,0.420475453,0.73436308
"X328.915_6.305",0.408304842,0.577746171,0.837873153,NA,NA,NA
"X328.915_6.207",0.635538073,1,0.605896046,NA,NA,0.557167405
"X328.916_6.068",0.810712519,0.577746171,NA,0.554409796,0.479518482,1
"X328.915_6.123",0.78491085,0.823771423,0.605896046,0.554409796,0.479518482,0.557167405
"X328.916_5.996",0.910467758,0.801438807,NA,0.554409796,0.420475453,1
"X328.916_5.92",0.640236429,0.8106378,NA,0.554409796,NA,1
"X287.889_6.433",1,NA,NA,NA,NA,NA
"X156.991_6.322",0.640236429,NA,NA,NA,NA,NA
"X109.023_6.094",0.846152285,0.585295585,0.605896046,0.984884448,0.759916619,0.473489595
"X109.023_5.81",0.640236429,0.926437628,0.605896046,0.803670077,0.494977187,0.557167405
"X109.023_5.957",0.829162544,0.592941377,0.828892692,0.554409796,0.548901362,0.690326762
"X156.991_6.263",1,NA,NA,NA,NA,NA
"X224.012_5.946",0.640236429,0.750067529,1,0.554409796,NA,0.172291725
"X224.012_6.075",0.878125575,0.498864803,0.605896046,0.554409796,0.479518482,1
"X287.889_6.264",0.640236429,NA,NA,NA,NA,NA
"X138.996_5.905",0.906766754,0.926340788,1,0.554409796,0.263412506,0.993177131
"X138.996_5.988",0.640236429,1,1,0.768455721,1,0.602666963
"X141.959_6.052",0.780596861,0.750067529,0.822969821,0.554409796,0.479518482,NA
"X224.012_6.219.1",0.640236429,0.707389434,0.605896046,NA,NA,0.557167405
"X138.996_6.184",0.640236429,0.856919537,0.787622816,0.768455721,0.479518482,0.557167405
"X224.012_6.403",0.640236429,NA,NA,NA,NA,0.73436308
"X224.012_6.359",1,0.577746171,0.767390077,NA,NA,1
"X158.986_6.213",1,NA,NA,NA,1,NA
"X130.534_5.797",0.640236429,0.585295585,NA,1,0.479518482,0.557167405
"X138.996_6.425",0.640449717,0.374038417,0.605896046,0.551876339,0.479518482,0.73436308
"X158.986_6.327",0.640236429,NA,NA,NA,0.479518482,NA
"X130.534_5.853",0.640236429,0.971565194,1,1,0.420475453,0.608067158
"X312.326_3.533",0.181990431,0.782409171,0.733462842,0.063270992,0.479518482,1
"X115.964_6.221",0.640236429,0.782409171,NA,NA,0.479518482,NA
"X110.519_6.375",1,NA,NA,NA,NA,0.776732568
"X115.965_6.432",0.640236429,NA,NA,0.554409796,0.420475453,1
"X110.519_6.297",0.640236429,NA,0.837873153,0.554409796,0.479518482,0.562261103
"X110.519_6.337",0.640236429,NA,1,NA,0.479518482,0.812596301
"X122.964_6.349",0.878125575,NA,NA,NA,NA,NA
"X110.519_5.887",0.640236429,NA,0.605896046,NA,0.420475453,0.951017264
"X110.519_6.131",0.640236429,NA,0.767390077,0.554409796,0.479518482,0.557167405
"X158.986_6.377",1,NA,NA,NA,NA,NA
"X110.519_6.042",0.78491085,0.926340788,0.800153207,0.554409796,NA,1
"X115.965_6.486",0.836679947,NA,NA,0.768455721,0.788557936,0.557167405
"X169.978_5.921",1,0.670548601,0.605896046,1,1,0.968649543
"X122.964_6.155",0.640236429,NA,NA,NA,0.420475453,1
"X122.964_6.235",0.640236429,NA,NA,NA,0.479518482,0.557167405
"X115.965_6.536",0.640236429,NA,NA,0.551876339,0.479518482,0.557167405
"X361.236_2.988",0.640236429,NA,1,NA,NA,NA
"X787.668_3.937",0.848923212,1,0.605896046,0.554409796,NA,NA
"X705.37_2.412",0.640236429,0.585295585,0.952194521,0.554409796,1,0.73436308
"X703.575_3.896",1,0.864576289,0.590683073,0.554409796,0.401413572,NA
"X512.756_2.233",1,0.958054584,0.605896046,0.034285081,0.479518482,NA
"X810.6_4.678",1,0.8106378,NA,NA,NA,NA
"X854.553_3.58",0.640236429,0.782409171,0.58030714,0.551876339,0.479518482,NA
"X331.675_3.046",0.640236429,NA,0.605896046,NA,NA,NA
"X462.227_2.432",0.835640632,0.577746171,0.624271182,0.554409796,0.479518482,NA
"X870.55_3.096",0.640236429,0.707389434,0.822969821,0.780082717,0.479518482,0.776732568
"X126.022_0.443",0.810712519,NA,NA,0.862670195,NA,NA
"X790.56_3.318",0.640236429,0.585295585,0.605896046,0.551876339,0.479518482,0.557167405
"X918.535_2.976",0.725447575,0.585295585,0.605896046,0.551876339,0.915760004,0.557167405
"X846.547_3.339",0.640449717,1,1,NA,NA,NA
"X293.211_3.087",0.635538073,0.585295585,0.426675695,NA,NA,NA
"X568.325_2.645",0.640236429,NA,0.605896046,NA,NA,NA
"X309.206_2.858",0.640236429,NA,1,0.554409796,NA,NA
"X279.117_2.333",0.640236429,NA,0.837873153,NA,NA,NA
"X311.222_2.808",0.640236429,NA,1,0.554409796,NA,NA
"X816.573_3.512",1,0.707389434,0.997623451,NA,0.479518482,NA
"X610.335_2.957",0.798364036,NA,NA,0.551876339,NA,NA
"X430.016_0.313",0.78491085,1,NA,NA,NA,NA
"X724.403_2.978",1,NA,NA,NA,NA,NA
"X896.565_3.2",1,0.577746171,1,0.554409796,NA,NA
"X836.601_4.181",0.810712519,NA,NA,NA,NA,NA
"X184.17_2.63",0.835640632,NA,0.682417031,0.379006802,NA,NA
"X766.449_3.029",0.878125575,NA,NA,NA,NA,NA
"X722.46_3.017",0.640236429,NA,0.605896046,NA,NA,NA
"X824.565_3.13",0.640236429,NA,NA,NA,NA,NA
"X335.279_3.001",0.640236429,0.445426582,0.610441132,0.096947108,0.401413572,NA
"X320.975_0.302",0.836679947,0.585295585,NA,NA,NA,NA
"X834.6_4.121",1,0.899047509,1,NA,NA,NA
"X810.601_4.362",0.843067827,1,0.605896046,NA,NA,NA
"X834.601_4.514",0.835640632,1,0.605896046,NA,NA,NA
"X790.537_3.75",0.640449717,1,0.85589676,1,NA,NA
"X834.601_4.453",0.878125575,0.8106378,1,0.554409796,NA,NA
"X834.601_4.577",0.640236429,0.585295585,1,NA,NA,NA
"X822.564_3.545",0.448504433,1,0.824354495,1,0.479518482,NA
"X708.511_4.989",0.996718791,NA,0.605896046,NA,NA,NA
"X748.526_3.883",0.878125575,0.951169891,1,0.554409796,NA,NA
"X790.537_3.877",1,1,0.800153207,1,NA,NA
"X792.554_3.989",0.640236429,0.585295585,0.872985214,0.968920524,0.401413572,NA
"X792.554_4.114",0.966785112,0.823771423,0.605896046,0.677705324,0.479518482,NA
"X792.554_4.048",0.640449717,0.585295585,0.610441132,0.711164617,0.479518482,NA
"X131.082_4.275",1,0.585295585,NA,NA,NA,NA
"X758.569_4.567",0.848923212,0.585295585,0.605896046,1,NA,NA
"X703.575_5.628",0.635538073,0.51842694,0.800153207,0.554409796,NA,NA
"X792.554_4.169",0.640236429,0.811596271,0.605896046,1,0.479518482,0.557167405
"X906.569_3.264",0.78491085,0.938831034,0.605896046,NA,NA,NA
"X526.315_5.668",0.640236429,0.782409171,0.605896046,NA,NA,NA
"X907.025_2.577",0.836679947,NA,0.911857633,0.551876339,0.142487036,0.677304536
"X884.599_3.32",0.640236429,NA,0.605896046,NA,NA,NA
"X306.152_2.932",0.640236429,0.750067529,0.605896046,NA,NA,NA
"X1015.672_2.923",0.798364036,0.585295585,0.822969821,0.73352908,NA,NA
"X311.162_3.045",0.640236429,NA,NA,NA,NA,NA
"X345.155_2.651",0.640236429,NA,NA,NA,NA,NA
"X621.445_2.18",0.640236429,1,0.605896046,1,0.165981678,NA
"X556.443_3.104",0.640236429,0.577746171,0.605896046,NA,NA,0.557167405
"X886.543_3.166",0.78491085,0.51842694,0.718171871,NA,NA,NA
"X539.022_0.304",1,NA,0.605896046,0.551876339,NA,0.557167405
"X273.019_0.308",0.78491085,0.585295585,0.605896046,0.554409796,0.479518482,NA
"X886.543_3.252",0.635538073,1,0.605896046,NA,NA,NA
"X496.421_3.132",0.640236429,0.577746171,NA,NA,NA,NA
"X622.371_3.049",0.848923212,0.901374117,0.605896046,NA,NA,NA
"X830.554_3.264",0.548168316,0.585295585,0.605896046,0.28867777,0.420475453,NA
"X172.206_2.507",0.640236429,NA,NA,NA,NA,NA
"X813.684_3.91",0.66943602,0.585295585,0.605896046,NA,NA,NA
"X424.342_2.894",0.872593177,0.592941377,0.23903737,0.379006802,NA,NA
"X724.218_2.769",1,0.51842694,NA,0.554409796,0.420475453,0.010632115
"X599.241_2.765",1,0.304280508,NA,0.003185516,0.001492752,0.000434525
"X573.32_3.222",1,NA,NA,NA,NA,NA
"X577.519_3.773",0.640236429,NA,NA,NA,NA,NA
"X165.164_2.712",0.640236429,0.51842694,0.903661151,0.803670077,NA,NA
"X603.535_3.742",0.640236429,NA,NA,NA,NA,NA
"X1273.605_3.33",0.640236429,0.51842694,NA,NA,0.479518482,NA
"X806.57_3.972",0.640236429,0.585295585,0.684750442,0.853059018,0.420475453,NA
"X584.336_2.769",0.613233907,0.585295585,1,0.554409796,0.054942503,0.557167405
"X173.133_3.319",0.250666617,0.585295585,0.605896046,0.847360888,0.479518482,0.973317805
"X158.922_0.307",0.298139924,0.628034351,0.605896046,0.11491337,1,0.557167405
"X570.282_2.995",0.640236429,0.585295585,0.605896046,0.554409796,NA,NA
"X385.346_3.414",0.810712519,0.577746171,0.829972744,NA,NA,NA
"X339.138_2.425",0.640236429,NA,0.605896046,NA,NA,NA
"X209.178_3.324",0.279734595,0.445426582,0.614635969,0.943534845,0.479518482,0.850651569
"X385.346_3.596",0.878125575,0.51842694,0.605896046,NA,NA,NA
"X272.222_2.735",0.408304842,0.750067529,0.645353711,0.511618324,0.656708498,NA
"X830.569_3.79",1,0.782409171,0.980465531,0.096947108,NA,NA
"X613.16_0.32",0.640449717,0.445426582,0.85938756,0.223258488,NA,NA
"X676.418_3.012",0.408304842,0.585295585,0.777445078,0.554409796,NA,0.557167405
"X975.639_2.948",0.78491085,0.585295585,0.800153207,NA,NA,NA
"X566.345_3.09",0.640236429,0.740173208,1,1,NA,NA
"X706.501_3.346",0.910467758,0.823771423,NA,NA,NA,NA
"X663.454_5.038",0.950093746,NA,NA,NA,NA,NA
"X103.055_0.597",1,NA,NA,NA,NA,NA
"X258.11_0.309",0.640236429,0.445426582,0.767390077,0.554409796,NA,NA
"X301.114_0.419",0.640236429,NA,0.605896046,1,NA,NA
"X774.563_3.651",0.640236429,NA,NA,NA,NA,NA
"X353.191_2.187",0.635538073,0.585295585,0.605896046,0.064457678,0.420475453,0.562261103
"X683.511_2.365",0.640236429,NA,NA,NA,NA,NA
"X632.321_2.569",0.878125575,NA,1,0.803670077,NA,NA
"X166.042_2.26",0.640236429,NA,0.605896046,NA,NA,NA
"X163.031_2.26",0.640236429,NA,0.605896046,NA,NA,NA
"X375.217_2.781",0.635538073,0.585295585,0.808457025,0.365388483,NA,NA
"X407.957_2.12",0.78491085,NA,0.767390077,0.554409796,NA,NA
"X352.182_2.856",0.640236429,NA,NA,NA,NA,NA
"X706.428_2.946",0.640449717,0.585295585,NA,NA,NA,NA
"X142.949_0.309",0.350924313,0.894112438,0.605896046,0.398291219,1,0.748642109
"X112.087_3.698",0.958781388,0.507425202,0.605896046,0.903294334,0.420475453,0.812596301
"X1169.773_3.053",0.760660263,NA,0.605896046,NA,NA,NA
"X214.181_3.152",0.640236429,0.585295585,NA,NA,0.263412506,NA
"X884.528_3.162",1,0.811596271,1,0.379006802,NA,NA
"X810.526_3.365",0.836679947,0.750067529,0.777445078,NA,NA,NA
"X764.433_2.927",0.640236429,1,0.824354495,NA,NA,NA
"X399.395_3.27",0.775957572,1,NA,NA,0.479518482,NA
"X399.326_3.519",0.878125575,NA,NA,NA,NA,NA
"X426.357_2.922",0.848923212,0.577746171,0.605896046,NA,NA,NA
"X554.345_3.062",0.810712519,NA,NA,NA,NA,NA
"X820.605_3.752",0.920337679,NA,NA,NA,NA,NA
"X622.444_3.339",0.910467758,NA,NA,NA,NA,NA
"X640.381_2.94",0.640236429,NA,NA,NA,NA,NA
"X274.991_0.316",0.640236429,NA,NA,NA,NA,NA
"X536.371_3.013",0.705945893,NA,0.824354495,NA,NA,NA
"X448.211_2.372",0.906766754,NA,0.605896046,NA,NA,NA
"X898.58_3.459",1,1,0.718171871,0.551876339,0.479518482,NA
"X728.485_3.29",0.848923212,0.592941377,0.992629453,NA,NA,NA
"X747.719_2.337",0.836679947,NA,0.605896046,0.554409796,NA,NA
"X802.595_3.942",0.829162544,NA,NA,NA,NA,NA
"X813.684_3.287",0.878125575,1,0.605896046,NA,NA,NA
"X594.582_4.804",0.640236429,NA,NA,NA,NA,NA
"X806.555_3.31",0.640449717,0.585295585,1,0.803670077,NA,NA
"X472.399_2.958",0.640236429,NA,0.605896046,NA,NA,NA
"X366.132_2.184",0.798364036,NA,1,NA,NA,NA
"X682.393_2.927",1,NA,NA,NA,NA,NA
"X734.569_4.504",0.848923212,0.782409171,1,NA,NA,NA
"X327.231_3.019",0.640236429,0.577746171,0.800153207,NA,NA,NA
"X502.224_2.413",0.640236429,0.585295585,0.605896046,0.554409796,NA,NA
"X352.291_3.851",0.640236429,0.585295585,NA,NA,NA,NA
"X151.098_3.764",0.798364036,1,0.605896046,0.738832236,1,0.776732568
"X436.176_2.342",1,0.585295585,1,NA,NA,NA
"X848.579_3.734",0.640236429,NA,0.800153207,0.554409796,NA,NA
"X694.428_3.078",0.640236429,0.750067529,0.605896046,0.551876339,NA,NA
"X392.978_0.309",0.281986307,0.926340788,0.605896046,0.661696097,0.479518482,0.557167405
"X508.34_3.061",0.640236429,NA,0.822969821,NA,NA,NA
"X685.393_3.003",0.640236429,NA,NA,0.554409796,NA,NA
"X641.367_3.064",0.640236429,NA,NA,NA,NA,NA
"X675.543_3.558",0.640236429,NA,0.605896046,NA,NA,NA
"X451.315_2.964",0.640236429,NA,NA,NA,NA,NA
"X414.96_0.304",0.495885062,0.811596271,NA,NA,NA,NA
"X856.568_3.379",0.78491085,0.585295585,0.605896046,NA,NA,NA
"X810.601_5.6",0.836679947,0.725724653,0.800153207,0.803670077,0.479518482,NA
"X108.069_4.64",0.640236429,NA,NA,0.56492093,NA,NA
"X351.253_2.805",0.640236429,NA,0.605896046,NA,NA,NA
"X944.55_3.076",1,0.585295585,0.605896046,0.798265861,NA,NA
"X526.314_3.393",0.640236429,1,0.605896046,NA,NA,NA
"X526.315_5.76",0.640236429,0.51842694,0.605896046,NA,NA,NA
"X594.311_2.18",0.495885062,0.51842694,0.605896046,0.554409796,NA,NA
"X815.699_3.334",0.640236429,0.585295585,1,NA,NA,NA
"X836.602_3.252",0.640236429,NA,0.605896046,NA,NA,NA
"X804.538_3.258",0.810712519,NA,NA,NA,NA,NA
"X352.321_3.202",0.640236429,0.585295585,0.767390077,NA,NA,NA
"X732.553_4.261",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X129.066_3.574",1,0.585295585,NA,0.554409796,NA,NA
"X734.498_3.252",1,1,NA,NA,NA,NA
"X834.586_3.897",0.835640632,0.585295585,NA,NA,NA,NA
"X810.6_4.843",0.640236429,0.585295585,NA,NA,NA,NA
"X834.585_3.964",0.810712519,NA,NA,NA,NA,NA
"X621.32_2.18",0.640236429,1,0.605896046,1,0.165981678,NA
"X638.366_3.044",0.835640632,0.971565194,0.718171871,NA,NA,NA
"X836.613_3.355",0.640236429,0.577746171,0.605896046,NA,NA,NA
"X576.329_2.791",0.640236429,NA,0.605896046,NA,NA,NA
