organ,LA,LVB,LVT,RA,RVB,RVT
X373.183_3.175,0.00E+00,0.00E+00,0.00E+00,4.31E-05,0.00E+00,0
X377.174_2.515,4.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X724.439_2.916,4.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X357.301_4.292,0.00E+00,0.00E+00,0.00E+00,4.34E-05,0.00E+00,0
X226.216_3.524,4.39E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X537.367_2.959,2.46E-05,0.00E+00,0.00E+00,1.94E-05,0.00E+00,0
X775.41_2.4,4.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X642.516_3.277,0.00E+00,0.00E+00,4.41E-05,0.00E+00,0.00E+00,0
X194.022_5.955,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-05,0
X460.242_2.131,4.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X133.101_0.425,0.00E+00,0.00E+00,4.45E-05,0.00E+00,0.00E+00,0
X664.31_2.524,0.00E+00,0.00E+00,4.46E-05,0.00E+00,0.00E+00,0
X683.511_2.365,4.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X720.591_5.646,2.28E-05,0.00E+00,0.00E+00,2.21E-05,0.00E+00,0
X142.071_2.429,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000449
X824.615_3.373,0.00E+00,0.00E+00,4.52E-05,0.00E+00,0.00E+00,0
X471.134_2.767,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.52E-05,0
X272.186_2.203,0.00E+00,0.00E+00,4.53E-05,0.00E+00,0.00E+00,0
X320.938_5.683,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000455
X111.044_0.844,0.00E+00,0.00E+00,4.56E-05,0.00E+00,0.00E+00,0
X194.022_6.031,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E-05,0
X342.277_3.619,4.62E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X704.485_3.261,4.63E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X213.142_2.473,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000466
X180.138_3.213,0.00E+00,0.00E+00,4.66E-05,0.00E+00,0.00E+00,0
X346.311_2.765,4.67E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X313.237_2.68,3.17E-05,0.00E+00,1.50E-05,0.00E+00,0.00E+00,0
X233.19_3.144,0.00E+00,0.00E+00,0.00E+00,4.67E-05,0.00E+00,0
X398.266_2.591,0.00E+00,0.00E+00,1.98E-05,2.73E-05,0.00E+00,0
X281.139_2.435,0.00E+00,3.29E-05,1.43E-05,0.00E+00,0.00E+00,0
X503.239_2.159,4.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X608.356_2.919,0.00E+00,0.00E+00,0.00E+00,4.74E-05,0.00E+00,0
X409.223_2.543,0.00E+00,4.75E-05,0.00E+00,0.00E+00,0.00E+00,0
X772.585_5.596,0.00E+00,0.00E+00,4.75E-05,0.00E+00,0.00E+00,0
X837.62_3.604,0.00E+00,4.77E-05,0.00E+00,0.00E+00,0.00E+00,0
X399.238_2.746,4.78E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X460.27_2.905,0.00E+00,0.00E+00,0.00E+00,4.79E-05,0.00E+00,0
X746.568_3.705,0.00E+00,0.00E+00,4.80E-05,0.00E+00,0.00E+00,0
X121.101_0.439,0.00E+00,0.00E+00,4.81E-05,0.00E+00,0.00E+00,0
X380.322_3.865,4.82E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X496.786_2.212,0.00E+00,0.00E+00,0.00E+00,4.82E-05,0.00E+00,0
X170.129_0.487,0.00E+00,4.84E-05,0.00E+00,0.00E+00,0.00E+00,0
X383.243_2.8,2.11E-05,2.74E-05,0.00E+00,0.00E+00,0.00E+00,0
X770.604_3.441,0.00E+00,0.00E+00,4.86E-05,0.00E+00,0.00E+00,0
X379.25_2.354,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.92E-05,0
X412.342_2.872,3.46E-05,0.00E+00,1.47E-05,0.00E+00,0.00E+00,0
X303.131_0.336,0.00E+00,4.93E-05,0.00E+00,0.00E+00,0.00E+00,0
X548.541_4.355,2.09E-05,0.00E+00,0.00E+00,2.85E-05,0.00E+00,0
X380.147_2.27,0.00E+00,0.00E+00,0.00E+00,4.98E-05,0.00E+00,0
X702.468_2.4,1.52E-05,0.00E+00,3.47E-05,0.00E+00,0.00E+00,0
X247.17_2.74,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000501
X717.59_5.578,0.00E+00,0.00E+00,5.02E-05,0.00E+00,0.00E+00,0
X153.091_6.56,0.00E+00,0.00E+00,5.04E-05,0.00E+00,0.00E+00,0
X422.431_2.219,0.00E+00,5.04E-05,0.00E+00,0.00E+00,0.00E+00,0
X440.622_2.184,5.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X212.02_2.391,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000507
X393.724_2.86,5.07E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X449.79_2.403,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-05,0
X554.345_3.062,9.38E-06,0.00E+00,2.05E-05,2.10E-05,0.00E+00,0
X591.322_2.788,5.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X287.237_3.171,5.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X486.191_2.411,0.00E+00,0.00E+00,0.00E+00,5.12E-05,0.00E+00,0
X691.314_3.32,0.00E+00,0.00E+00,0.00E+00,5.13E-05,0.00E+00,0
X862.632_3.405,0.00E+00,0.00E+00,5.15E-05,0.00E+00,0.00E+00,0
X463.165_2.925,0.00E+00,0.00E+00,0.00E+00,5.16E-05,0.00E+00,0
X296.212_2.614,2.33E-05,0.00E+00,0.00E+00,2.84E-05,0.00E+00,0
X373.238_2.855,6.78E-06,4.50E-05,0.00E+00,0.00E+00,0.00E+00,0
X568.1_2.357,5.18E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X506.589_2.206,5.19E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X304.212_2.319,5.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X386.29_2.704,5.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X439.212_2.128,5.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X592.326_2.527,0.00E+00,0.00E+00,5.27E-05,0.00E+00,0.00E+00,0
X633.508_3.734,5.28E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X368.352_2.957,1.07E-05,0.00E+00,4.22E-05,0.00E+00,0.00E+00,0
X815.698_3.306,0.00E+00,0.00E+00,5.29E-05,0.00E+00,0.00E+00,0
X346.311_2.717,5.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X594.413_3.224,5.31E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X472.399_2.958,1.80E-05,0.00E+00,3.52E-05,0.00E+00,0.00E+00,0
X352.291_5.59,3.72E-05,1.60E-05,0.00E+00,0.00E+00,0.00E+00,0
X444.309_3.068,5.35E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X962.559_3.245,0.00E+00,0.00E+00,5.36E-05,0.00E+00,0.00E+00,0
X261.145_0.419,5.38E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X172.957_0.334,0.00E+00,0.00E+00,5.39E-05,0.00E+00,0.00E+00,0
X770.604_3.318,0.00E+00,0.00E+00,5.39E-05,0.00E+00,0.00E+00,0
X728.558_3.542,0.00E+00,0.00E+00,5.41E-05,0.00E+00,0.00E+00,0
X445.22_2.732,0.00E+00,5.41E-05,0.00E+00,0.00E+00,0.00E+00,0
X556.431_3.114,0.00E+00,0.00E+00,0.00E+00,5.43E-05,0.00E+00,0
X678.331_3.333,0.00E+00,0.00E+00,0.00E+00,5.43E-05,0.00E+00,0
X212.447_2.988,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.43E-05,0
X413.324_3.281,0.00E+00,0.00E+00,5.44E-05,0.00E+00,0.00E+00,0
X436.415_3.66,5.46E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X267.159_2.667,8.15E-06,4.66E-05,0.00E+00,0.00E+00,0.00E+00,0
X562.327_3.046,0.00E+00,2.03E-05,3.45E-05,0.00E+00,0.00E+00,0
X680.412_3.116,7.51E-06,4.74E-05,0.00E+00,0.00E+00,0.00E+00,0
X479.394_3.267,0.00E+00,0.00E+00,5.50E-05,0.00E+00,0.00E+00,0
X136.076_2.056,0.00E+00,0.00E+00,5.52E-05,0.00E+00,0.00E+00,0
X678.433_3.136,3.73E-05,0.00E+00,1.79E-05,0.00E+00,0.00E+00,0
X465.052_0.311,5.52E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X786.491_3.091,7.01E-06,0.00E+00,4.84E-05,0.00E+00,0.00E+00,0
X627.138_2.402,5.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X369.226_2.516,5.61E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X423.276_2.373,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000563
X242.1_0.815,5.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X785.662_2.425,5.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X580.304_3.279,5.67E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X726.419_2.89,1.46E-05,0.00E+00,1.29E-05,2.92E-05,0.00E+00,0
X830.102_2.454,5.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X142.098_3.702,5.71E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X227.936_2.843,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E-05,0
X537.723_2.344,5.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X231.917_2.472,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.75E-05,0
X582.796_2.315,5.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X121.101_0.399,0.00E+00,0.00E+00,5.77E-05,0.00E+00,0.00E+00,0
X417.337_3.233,5.85E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X481.119_2.77,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.85E-05,0
X316.284_2.805,1.51E-05,0.00E+00,0.00E+00,4.41E-05,0.00E+00,0
X212.201_3.282,1.29E-05,0.00E+00,0.00E+00,4.64E-05,0.00E+00,0
X586.285_2.25,5.97E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X219.138_2.761,0.00E+00,0.00E+00,1.94E-05,0.00E+00,0.00E+00,0.0000403
X665.357_2.437,5.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X414.78_5.603,5.99E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X746.496_3.353,6.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X399.358_2.909,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.04E-05,0
X660.424_3.234,6.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X811.941_2.422,6.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X792.589_3.329,0.00E+00,0.00E+00,6.06E-05,0.00E+00,0.00E+00,0
X347.295_3.343,1.59E-05,4.50E-05,0.00E+00,0.00E+00,0.00E+00,0
X815.602_2.336,0.00E+00,1.99E-05,4.11E-05,0.00E+00,0.00E+00,0
X295.648_2.934,0.00E+00,6.13E-05,0.00E+00,0.00E+00,0.00E+00,0
X155.988_6.157,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.15E-05,0
X207.102_2.325,0.00E+00,6.15E-05,0.00E+00,0.00E+00,0.00E+00,0
X892.53_3.232,0.00E+00,0.00E+00,6.16E-05,0.00E+00,0.00E+00,0
X247.133_2.6,0.00E+00,4.89E-05,1.29E-05,0.00E+00,0.00E+00,0
X401.263_2.365,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000622
X515.392_3.309,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.23E-05,0
X398.763_5.72,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.24E-05,0
X474.344_2.588,6.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X340.32_3.347,0.00E+00,0.00E+00,3.77E-05,2.50E-05,0.00E+00,0
X130.017_2.407,0.00E+00,0.00E+00,6.28E-05,0.00E+00,0.00E+00,0
X493.206_2.532,0.00E+00,6.28E-05,0.00E+00,0.00E+00,0.00E+00,0
X140.071_0.347,0.00E+00,0.00E+00,6.31E-05,0.00E+00,0.00E+00,0
X315.195_2.928,4.87E-05,1.46E-05,0.00E+00,0.00E+00,0.00E+00,0
X242.1_0.751,6.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X125.096_1.994,0.00E+00,0.00E+00,6.34E-05,0.00E+00,0.00E+00,0
X394.353_3.195,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.36E-05,0
X415.233_2.692,0.00E+00,0.00E+00,0.00E+00,6.38E-05,0.00E+00,0
X416.248_2.734,3.84E-05,2.54E-05,0.00E+00,0.00E+00,0.00E+00,0
X772.62_3.348,0.00E+00,0.00E+00,6.39E-05,0.00E+00,0.00E+00,0
X685.435_4.991,6.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X480.426_3.277,0.00E+00,0.00E+00,2.16E-05,4.24E-05,0.00E+00,0
X160.109_6.635,0.00E+00,3.53E-05,0.00E+00,0.00E+00,0.00E+00,0.0000288
X332.244_2.494,6.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X453.213_2.45,0.00E+00,6.45E-05,0.00E+00,0.00E+00,0.00E+00,0
X718.574_3.537,0.00E+00,0.00E+00,6.47E-05,0.00E+00,0.00E+00,0
X510.392_3.088,0.00E+00,0.00E+00,6.47E-05,0.00E+00,0.00E+00,0
X325.216_3.007,0.00E+00,5.22E-05,1.27E-05,0.00E+00,0.00E+00,0
X271.591_2.263,6.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X522.811_2.37,6.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X611.74_3.659,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E-05,0
X792.575_3.557,6.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X776.56_5.595,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.51E-05,0
X577.519_5.582,6.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X399.308_3.231,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E-05,0
X453.213_2.522,0.00E+00,6.57E-05,0.00E+00,0.00E+00,0.00E+00,0
X639.976_2.342,3.09E-05,0.00E+00,0.00E+00,0.00E+00,3.49E-05,0
X100.076_1.227,0.00E+00,6.60E-05,0.00E+00,0.00E+00,0.00E+00,0
X633.508_3.985,4.21E-05,0.00E+00,0.00E+00,2.39E-05,0.00E+00,0
X678.781_2.175,6.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X512.299_2.765,0.00E+00,0.00E+00,0.00E+00,6.60E-05,0.00E+00,0
X293.973_0.324,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.61E-05,0
X217.159_3.081,6.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X652.551_3.953,4.31E-05,0.00E+00,0.00E+00,2.35E-05,0.00E+00,0
X621.069_2.176,6.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X746.51_3.618,6.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X771.965_2.929,6.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X398.265_2.62,0.00E+00,0.00E+00,4.38E-05,2.33E-05,0.00E+00,0
X848.615_3.336,0.00E+00,0.00E+00,6.73E-05,0.00E+00,0.00E+00,0
X630.844_2.107,6.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X339.217_2.901,6.85E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X331.263_3.275,6.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X323.222_2.853,4.02E-05,2.84E-05,0.00E+00,0.00E+00,0.00E+00,0
X718.537_5.583,6.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X816.645_3.449,6.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X478.322_2.93,6.88E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X426.322_2.701,0.00E+00,3.40E-05,3.49E-05,0.00E+00,0.00E+00,0
X850.553_5.546,6.90E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X301.288_3.177,0.00E+00,0.00E+00,0.00E+00,6.90E-05,0.00E+00,0
X385.167_2.655,8.74E-06,6.03E-05,0.00E+00,0.00E+00,0.00E+00,0
X770.532_3.386,6.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X383.367_4.028,0.00E+00,0.00E+00,0.00E+00,6.92E-05,0.00E+00,0
X812.697_4.682,0.00E+00,0.00E+00,0.00E+00,6.93E-05,0.00E+00,0
X115.054_2.506,6.94E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X514.256_2.664,0.00E+00,0.00E+00,0.00E+00,6.97E-05,0.00E+00,0
X820.51_3.354,5.33E-05,0.00E+00,1.65E-05,0.00E+00,0.00E+00,0
X801.433_2.883,5.42E-05,0.00E+00,1.60E-05,0.00E+00,0.00E+00,0
X228.125_5.568,0.00E+00,3.55E-05,0.00E+00,0.00E+00,0.00E+00,0.0000349
X262.907_0.311,6.70E-06,0.00E+00,0.00E+00,6.39E-05,0.00E+00,0
X332.295_3.451,1.79E-05,0.00E+00,0.00E+00,5.27E-05,0.00E+00,0
X378.78_3.494,7.07E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X325.189_4.706,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000708
X284.162_5.6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.09E-05,0
X806.53_3.404,7.09E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X253.055_0.388,7.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X401.239_2.217,0.00E+00,0.00E+00,2.34E-05,4.77E-05,0.00E+00,0
X428.301_2.691,1.58E-05,5.54E-05,0.00E+00,0.00E+00,0.00E+00,0
X838.626_3.389,0.00E+00,0.00E+00,7.13E-05,0.00E+00,0.00E+00,0
X776.558_3.641,0.00E+00,0.00E+00,7.13E-05,0.00E+00,0.00E+00,0
X287.889_6.133,7.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X370.259_2.889,0.00E+00,0.00E+00,7.17E-05,0.00E+00,0.00E+00,0
X379.212_2.125,7.18E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X133.101_0.348,0.00E+00,0.00E+00,7.18E-05,0.00E+00,0.00E+00,0
X254.248_3.132,0.00E+00,0.00E+00,0.00E+00,7.18E-05,0.00E+00,0
X347.224_2.763,4.05E-05,3.16E-05,0.00E+00,0.00E+00,0.00E+00,0
X257.168_2.491,0.00E+00,0.00E+00,7.21E-05,0.00E+00,0.00E+00,0
X490.01_2.106,5.52E-05,0.00E+00,1.70E-05,0.00E+00,0.00E+00,0
X281.139_2.701,0.00E+00,7.22E-05,0.00E+00,0.00E+00,0.00E+00,0
X627.138_2.391,7.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X487.361_3.179,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.25E-05,0
X153.127_2.007,0.00E+00,0.00E+00,7.27E-05,0.00E+00,0.00E+00,0
X518.449_2.347,7.27E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X638.438_3.037,0.00E+00,0.00E+00,0.00E+00,7.28E-05,0.00E+00,0
X796.582_5.568,7.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X266.179_2.122,7.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X198.129_2.333,0.00E+00,3.57E-05,0.00E+00,3.76E-05,0.00E+00,0
X400.764_3.721,0.00E+00,0.00E+00,0.00E+00,7.35E-05,0.00E+00,0
X111.056_1.049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000738
X435.368_3.27,0.00E+00,0.00E+00,7.38E-05,0.00E+00,0.00E+00,0
X816.646_3.398,7.38E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X211.07_2.274,7.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X402.78_3.474,7.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X486.57_2.156,7.43E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X772.526_3.786,7.43E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X471.366_3.339,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.44E-05,0
X276.128_2.355,7.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X392.209_2.161,7.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X432.278_2.561,4.41E-05,3.08E-05,0.00E+00,0.00E+00,0.00E+00,0
X444.181_2.262,2.83E-05,2.46E-05,2.21E-05,0.00E+00,0.00E+00,0
X646.408_3.249,7.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X448.176_2.137,5.97E-05,1.55E-05,0.00E+00,0.00E+00,0.00E+00,0
X608.166_2.352,7.53E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X799.668_3.618,7.53E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X201.164_2.92,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000765
X780.589_3.642,0.00E+00,0.00E+00,7.66E-05,0.00E+00,0.00E+00,0
X476.562_2.257,7.67E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X796.511_3.49,0.00E+00,0.00E+00,7.70E-05,0.00E+00,0.00E+00,0
X820.622_3.522,0.00E+00,0.00E+00,7.72E-05,0.00E+00,0.00E+00,0
X407.222_2.409,7.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X401.269_2.951,1.57E-05,0.00E+00,0.00E+00,0.00E+00,6.17E-05,0
X114.074_2.118,7.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X620.598_4.648,1.81E-05,0.00E+00,0.00E+00,5.96E-05,0.00E+00,0
X627.07_2.329,5.51E-05,0.00E+00,0.00E+00,2.26E-05,0.00E+00,0
X225.113_2.417,0.00E+00,3.59E-05,4.18E-05,0.00E+00,0.00E+00,0
X363.31_3.14,0.00E+00,0.00E+00,7.77E-05,0.00E+00,0.00E+00,0
X462.298_2.924,7.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X360.363_3.02,7.81E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X621.303_3.215,0.00E+00,0.00E+00,7.83E-05,0.00E+00,0.00E+00,0
X284.222_2.762,0.00E+00,0.00E+00,7.84E-05,0.00E+00,0.00E+00,0
X425.136_3.511,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.86E-05,0
X977.692_2.953,0.00E+00,7.87E-05,0.00E+00,0.00E+00,0.00E+00,0
X540.368_2.784,0.00E+00,7.89E-05,0.00E+00,0.00E+00,0.00E+00,0
X699.154_2.31,7.89E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X794.604_3.247,0.00E+00,0.00E+00,7.93E-05,0.00E+00,0.00E+00,0
X534.296_3.013,0.00E+00,7.94E-05,0.00E+00,0.00E+00,0.00E+00,0
X374.327_2.794,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000795
X796.62_3.649,0.00E+00,0.00E+00,7.97E-05,0.00E+00,0.00E+00,0
X820.584_3.93,2.31E-05,0.00E+00,5.67E-05,0.00E+00,0.00E+00,0
X862.631_3.289,0.00E+00,0.00E+00,7.98E-05,0.00E+00,0.00E+00,0
X318.887_5.829,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00008
X1117.704_2.954,3.59E-05,0.00E+00,4.43E-05,0.00E+00,0.00E+00,0
X157.134_0.442,0.00E+00,2.39E-05,0.00E+00,0.00E+00,0.00E+00,0.0000564
X818.605_3.27,0.00E+00,0.00E+00,8.04E-05,0.00E+00,0.00E+00,0
X170.092_4.59,0.00E+00,0.00E+00,0.00E+00,8.13E-05,0.00E+00,0
X407.315_3.26,8.15E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X786.6_4.95,0.00E+00,0.00E+00,0.00E+00,8.17E-05,0.00E+00,0
X634.412_3.027,8.19E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X559.598_2.279,8.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X331.284_3.23,8.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X377.162_3.033,8.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X339.289_4.841,0.00E+00,0.00E+00,0.00E+00,8.32E-05,0.00E+00,0
X378.792_2.226,8.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X423.733_2.079,8.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X621.504_2.436,8.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X439.233_2.586,0.00E+00,8.37E-05,0.00E+00,0.00E+00,0.00E+00,0
X190.98_5.847,0.00E+00,8.41E-05,0.00E+00,0.00E+00,0.00E+00,0
X188.067_0.349,6.86E-05,1.55E-05,0.00E+00,0.00E+00,0.00E+00,0
X263.128_2.527,1.99E-05,5.10E-05,1.32E-05,0.00E+00,0.00E+00,0
X704.807_2.338,8.41E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X242.1_0.828,8.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X344.316_3.095,8.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X796.582_3.602,0.00E+00,0.00E+00,8.44E-05,0.00E+00,0.00E+00,0
X539.798_2.347,8.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X468.368_2.851,4.58E-05,0.00E+00,3.95E-05,0.00E+00,0.00E+00,0
X510.437_3.189,2.56E-05,0.00E+00,0.00E+00,0.00E+00,6.00E-05,0
X548.336_2.972,7.94E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000777
X100.076_2.07,0.00E+00,1.68E-05,0.00E+00,0.00E+00,0.00E+00,0.0000689
X495.998_0.312,0.00E+00,0.00E+00,8.57E-05,0.00E+00,0.00E+00,0
X607.457_2.862,5.41E-05,3.19E-05,0.00E+00,0.00E+00,0.00E+00,0
X192.701_2.544,8.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
X1065.685_2.933,6.99E-05,0.00E+00,1.63E-05,0.00E+00,0.00E+00,0
X605.424_3.093,0.00E+00,0.00E+00,8.63E-05,0.00E+00,0.00E+00,0
X432.332_2.798,8.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
