SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X666_Group3E_142dpi_RV_top_201_G_D5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.365494649
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X667_Group3E_142dpi_RV_top_202_G_D6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.361664108
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X668_Group3E_142dpi_RV_top_203_G_D7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.298357254
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X669_Group3E_142dpi_RV_top_204_G_D8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.329359669
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X670_Group3E_142dpi_RV_top_205_G_D9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.343101154
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X751_Group3E_142dpi_RV_top_226_G_F6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.346938377
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X752_Group3E_142dpi_RV_top_227_G_F7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.439297917
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X753_Group3E_142dpi_RV_top_228_G_F8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.245769797
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X754_Group3E_142dpi_RV_top_229_G_F9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.33932015
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X755_Group3E_142dpi_RV_top_230_G_F10_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.35319759
