filename,X506_Group1B_70dpi_LA_281_B_C7_P121.mzXML,X507_Group1B_70dpi_LA_282_B_C8_P121.mzXML,X508_Group1B_70dpi_LA_283_B_C9_P121.mzXML,X509_Group1B_70dpi_LA_284_B_C10_P121.mzXML,X510_Group1B_70dpi_LA_285_B_C11_P121.mzXML,X526_Group1B_70dpi_LA_286_B_C12_P121.mzXML,X527_Group1B_70dpi_LA_287_B_D1_P121.mzXML,X528_Group1B_70dpi_LA_288_B_D2_P121.mzXML,X529_Group1B_70dpi_LA_289_B_D3_P121.mzXML,X530_Group1B_70dpi_LA_290_B_D4_P121.mzXML,X546_Group1B_70dpi_LA_291_B_D5_P121.mzXML,X547_Group1B_70dpi_LA_292_B_D6_P121.mzXML,X548_Group1B_70dpi_LA_293_B_D7_P121.mzXML,X549_Group1B_70dpi_LA_294_B_D8_P121.mzXML,X550_Group1B_70dpi_LA_295_B_D9_P121.mzXML,X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML,X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML,X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML,X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML,X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML,X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML,X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML,X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML,X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML,X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML,X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML,X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML,X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML,X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML,X740_Group3B_70dpi_LA_310_B_E12_P121.mzXML
X282.279_3.26,0.005341726,0.004484134,0.003327766,0.002199967,0.002690462,0.003027727,0.005712432,0.002979943,0.004577215,0.003386965,0.003517301,0.006676587,0.00171037,0.003193073,0.004889782,0.003780839,0.00462057,0.003967965,0.002608626,0.003820142,0.003685706,0.001717616,0.001705033,0.002042702,0.002959192,0.002411937,0.002307578,0.003357044,0.004294463,0.002891764
X285.133_2.768,0.001286996,0.000621713,0.001772952,0.000288374,0.000551007,0.000395934,0.000243082,0.000294222,0.000424433,0.000766271,0.00035374,0.001066748,0.004510975,0.000642416,0.000855712,0.00053647,0.000410057,0.000366769,0.00016644,0.000306117,0.000215449,0.001064721,0.001027691,0.001199868,0.00144757,0.001516677,0.000250537,0.000270645,0.00080837,0.000600645
X790.38_2.768,0.000703004,0.000370428,0.001183515,0.000201168,0.000249675,0.00019981,0.0000632,0.000103104,0.000279626,0.000360315,0.000330849,0.000494469,0.003040657,0.000300301,0.000622683,0.000267384,0.000279314,0.000141272,0.0000339,0.000244135,0.000247443,0.000827,0.000890888,0.00080479,0.00071738,0.001151551,0.00031427,0.00027585,0.000461597,0.000321995
X417.337_3.233,0.00E+00,2.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X582.341_3.046,0.000225925,0.000472242,0.000686903,0.000364679,0.000658625,0.000465804,0.000175366,0.000521804,0.000199733,0.000857551,0.000652846,0.000130538,0,0.000429544,0.000422126,0.000107452,0.000175314,0.000536211,0.000270465,0.000120929,0.000392543,0.000381692,0.000293385,0.000342401,0.000879645,0.000582797,0.000560412,0.000942054,0.000831335,0.001151752
X622.409_3.109,0.001342351,0.00270781,0.003406667,0,0.002755033,0.001586063,0.001003582,0.00105241,0.000827228,0.0020562,0.003143198,0.000642559,0.001080233,0.001292434,0.001392442,0.000616515,0,0.002026879,0.001253101,0.000543927,0.000169389,0.001687483,0.00150817,0.000374593,0.00109315,0.000267459,0,0.000268043,0.000191963,0.000925736
X100.076_2.546,0.00013437,0.0000737,0.000134826,0.00000913,0.0000348,0.000113768,0.0000545,0.0000422,0.0000321,0.000133897,0.0000411,0.000113418,0.000175941,0.000047,0,0.000071,0.0000186,0.0000468,0.0000472,0.0000635,0,0.0000996,0.000164871,0.000171093,0.000249373,0.0000937,0,0,0.0000332,0.0000765
X366.373_3.699,0.002261238,0.002426198,0.000942171,0,0.002139456,0.002014603,0.001875206,0.001898613,0.001283285,0.001715101,0,0.001061728,0,0.000988332,0,0.001542991,0.001545142,0.002723954,0.001262703,0.001631782,0,0.000401782,0.000337003,0.000488727,0.000355249,0.001583382,0,0,0.00264098,0.001535669
X401.342_3.422,0.00079434,0.004375821,0.001777593,0,0.004433882,0.001849243,0.000628541,0.001345375,0.000619172,0.002118654,0,0.000672679,0,0.001571828,0,0.001631551,0.000626971,0.002616712,0.001238697,0,0,0.000465397,0.001217881,0.001015498,0.000435552,0,0,0,0.001543251,0.000941216
X340.357_3.733,0.001884826,0.002142419,0.000533742,0.003557605,0,0,0,0,0.001010316,0,0.003062509,0.000484429,0,0,0.004316761,0,0.001288114,0.002380779,0,0,0.001725989,0,0,0,0,0.001162083,0.003560263,0.001647294,0.002480225,0
X636.388_2.978,0.000296147,0.000989975,0.00082614,0.000338914,0.000658625,0.00071268,0.00022051,0.000296737,0.000218042,0.000586113,0.000513475,0.000187195,0,0.000606304,0.000511899,0.00022651,0.000206514,0.000551225,0.000348884,0.000131555,0.000338605,0.000579235,0.000530529,0.000330695,0.000802782,0.000670568,0.000481295,0.000681818,0.00037433,0.000473704
X214.181_2.634,0.000534173,0.001074459,0.001155668,0.000272518,0.001523878,0.000673087,0.001019209,0.00062868,0.000773965,0.000941624,0.000623505,0.001676677,0.000816729,0.000887598,0.00054246,0.001403338,0.000990971,0.001355543,0.00104185,0.000686867,0,0,0.002942934,0.000915997,0.000994938,0,0,0,0.000613167,0
X198.15_2.471,3.83E-05,0.00E+00,7.99E-05,0.00E+00,0.00E+00,0.00E+00,2.27E-05,0.00E+00,2.96E-05,0.00E+00,5.30E-05,4.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E-05,0.00E+00,5.24E-05,3.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X132.102_0.307,0.00456676,0.003595972,0.01007148,0.006738638,0.006909107,0.0123671,0.008525241,0.008600341,0.009270941,0.009079948,0.003887736,0.007278986,0,0.012183092,0.006475141,0.022140048,0.008067426,0.00778579,0.007793871,0.007399943,0.010997187,0.013359237,0.011911875,0.01366679,0.010248285,0.011023992,0.010812652,0.012387231,0.008565962,0.006037408
X113.964_6.456,0,0,0,0.000367652,0,0.01346174,0,0.001295081,0.000778959,0,0.003359591,0,0,0.000380128,0,0,0.001545142,0.001014512,0,0,0,0.000870527,0.013380005,0,0,0.003861908,0.003208632,0.004111728,0.003123246,0.002538808
X678.478_3.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X110.021_5.953,0,0,0.011927975,0,0.005445496,0,0,0,0.008338853,0,0,0.002710795,0,0.009864314,0,0,0.021542851,0,0,0,0,0.012823528,0,0,0,0,0.017163986,0,0,0.009474087
X369.352_3.849,0.009991518,0.010592954,0.002371671,0,0.007791579,0.008640667,0,0.00632452,0.006125146,0.003098712,0,0.003915593,0.0001063,0.00672826,0,0.010746439,0,0,0.00774586,0.001290247,0,0.003415143,0.004771423,0.002765549,0.000610627,0,0,0,0,0.004365511
X369.17_2.767,0.000528637,0.000340101,0.000983942,0.000161529,0.000251827,0.000197373,0.0000849,0.000149626,0.000251331,0.000367522,0.000166989,0.000614949,0.00259056,0.000302202,0.000408755,0.000250353,0.000245143,0.000160451,0.0000744,0.000150529,0.000102763,0.000703118,0.000627292,0.000649685,0.000811323,0.001000585,0.000145048,0.000153939,0.000369737,0.000271397
X568.341_2.887,0.024826569,0.004375821,0.007193915,0.012585398,0.004024932,0.005100556,0.022745551,0.019237606,0.02746329,0.013451774,0.000484133,0.027860948,0,0.020526895,0.016598517,0.013232937,0.028525706,0.010509744,0.018084342,0.02074514,0.011176977,0.021361386,0.018585194,0.017851695,0.035954401,0.007513167,0.008329258,0.011528453,0.018142386,0.014365936
X221.111_2.312,0.002764966,0.000526398,0.005012534,0.003270221,0.006005112,0.004099077,0.00765709,0.003973257,0.008122476,0.004732142,0.001764152,0.012826076,0,0.012867322,0.005348199,0.009247728,0.00924114,0.00570529,0.012066897,0.011650167,0.007461307,0.011015511,0.008007983,0.007462594,0.004739832,0.009093038,0.009559967,0.009993061,0.00514417,0.005851642
X435.347_3.219,0.00E+00,0.00E+00,0.00E+00,1.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X321.315_3.533,0.00079434,0.000695366,0.000710109,0,0.000869557,0.000701035,0.00074661,0.001017204,0.000788945,0.000699012,0,0.000404109,0,0.000459955,0,0.00051433,0.000881028,0.001059554,0.000616148,0.000936061,0,0.00020835,0.0000745,0.000345328,0.000141495,0,0,0,0,0.000996946
X634.453_3.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X208.17_3.328,0.001630195,0.001659346,0.001299546,0.001179262,0.002259988,0.00123671,0.002118288,0.001395669,0.001488011,0.001518129,0.001951203,0.000710329,0,0.000769759,0.001986474,0.000800448,0.001530285,0.003002784,0.001632392,0.001467339,0.002184455,0.000639502,0.000146559,0.000886732,0.000352935,0.001586893,0,0.001712353,0.003192141,0.003622445
X694.465_3.135,0,0.000355265,0.000405461,0.0000599,0.000325008,0.0000997,0.0000364,0.0000127,0,0.0000942,0.000561154,0,0,0.0000625,0.0000789,0,0,0.00015697,0,0,0,0,0,0,0,0.0000513,0,0.0000216,0.0000648,0
X216.196_2.567,0.000296147,0.00038126,0.000645132,0.0000689,0.001233308,0.000239889,0.000862942,0.000275362,0.000540944,0.000701414,0.000136114,0.000783119,0,0.000699435,0.000144401,0.000754465,0.000555657,0.000952312,0.000723374,0.000342801,0.000827036,0.000873875,0.002238899,0.000365813,0.000340262,0.001204213,0.000468109,0.000580326,0.000349069,0.000211408
X313.077_2.525,0.000556314,0.000348766,0.000905041,0.000139728,0.000378817,0.000463475,0.000328161,0.000202435,0.000301264,0.000444389,0.000645511,0.000409129,0.002420523,0.000330711,0.000339993,0.00027079,0.000170857,0.000409666,0.000219253,0.000213776,0.000425504,0.000666288,0.000577242,0.000585301,0.000781432,0.000740784,0.000373608,0.000429389,0.000509824,0.000665663
X354.337_3.278,0.000357038,0.000493905,0.000375614,0.000435039,0.000742568,0.00035634,0.000791754,0.000574613,0.000719039,0.00051405,0.000612502,0.000348889,0,0.000492265,0.000786949,0.000459832,0.000661143,0.000709944,0.000528127,0.000633739,0.00075512,0.000296284,0.000269682,0.000330695,0.000135063,0.000526624,0.00054283,0.000674011,0.000654504,0.000489185
X216.16_2.471,0.00E+00,0.00E+00,7.27E-05,0.00E+00,0.00E+00,0.00E+00,2.44E-05,0.00E+00,2.67E-05,0.00E+00,0.00E+00,4.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.46E-05,0.00E+00,4.79E-05,3.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X137.046_0.42,0.002878443,0.003682622,0.004153906,0,0.00785615,0.004821073,0.00673685,0,0.012516602,0.006894034,0.004657948,0.006776987,0,0.006367139,0.008289708,0.00054158,0.00482857,0.004096656,0,0.002833483,0.002984523,0.004821379,0,0.000986233,0.00011114,0.00208192,0.002307578,0.003174879,0.00231947,0.007616423
X111.092_5.384,0.000896746,0.00144922,0.001299546,0,0.000596206,0,0,0,0.000419439,0.000684599,0.000685855,0.000901088,0.002490538,0.000644316,0,0,0.000404114,0.001014512,0.000638553,0.000287143,0.000638256,0.001583689,0.001257921,0.00110622,0,0.000814512,0.000402178,0.000798924,0.00268691,0.001489227
X652.382_2.947,0,0.00024262,0.00010703,0.000048,0.000624187,0,0.0000192,0.000103104,0.0000317,0,0.000273623,0,0,0,0.000362913,0,0,0.000439693,0,0,0.0000235,0,0,0,0,0.000435342,0.000186584,0.000523074,0.000293953,0.00046132
X520.341_2.89,0.010323646,0.006412095,0.008168574,0.015756521,0.007188915,0.010503884,0.010747707,0.01345375,0.011684381,0.010569251,0.001375378,0.012600176,0,0.015110076,0.009225643,0.016979714,0.015748567,0.00737827,0.013459232,0.024413488,0.0050641,0.0137945,0.013813771,0.022417047,0.019856053,0.006986543,0.003999802,0.006479875,0.015455476,0.00752354
X425.136_2.773,0.000633811,0.000355265,0.001118538,0.000586658,0.000753329,0.00037963,0.000307325,0.000484084,0.000930423,0.000466008,0.000381438,0.000740449,0.002430525,0.000648118,0.000962676,0.000754465,0.000768114,0.000450418,0.000371289,0.000565432,0.000341602,0.001014498,0.001071068,0.001033057,0.000678949,0.001193681,0.000369213,0.00037474,0.000723399,0.000396302
X795.335_2.768,0.000205017,0.0000439,0.000386186,0.0000809,0.0000709,0,0.0000161,0.0000167,0.0000482,0.000102442,0.000105386,0.000116827,0.001470318,0.000067,0.000179356,0.0000608,0.0000871,0.0000313,0,0.0000281,0.0000684,0.000218924,0.000138249,0.000231493,0.000198861,0.000421299,0.0000875,0.0000778,0.000159431,0.0000999
X280.263_3.169,0.001336815,0.001100454,0.002399519,0.000465759,0.001308641,0.001010795,0.000902877,0.000633709,0.000712381,0.001193845,0.001841173,0.001257508,0.00171037,0.00068613,0.001296938,0.000815776,0.000754743,0.001411309,0.000614548,0.00060338,0.001336443,0.001128337,0.000974305,0.00110622,0.001661076,0.001776478,0.000916438,0.001181471,0.001566216,0.001727628
X256.264_3.225,0.000949333,0.001024635,0.000529101,0.000837375,0.000718892,0.000563623,0.001045254,0.000994572,0.000852194,0.000929614,0.000671185,0.000931208,0.000491074,0.000583496,0.000828971,0.000788526,0.001035543,0.001068133,0.000684964,0.001087855,0.000803064,0.000381692,0.000390389,0.000453609,0.000414188,0.000754827,0.000575796,0.00069483,0.000587905,0.000752354
X198.186_3.331,0.001751975,0.001722167,0.001341317,0.001070254,0.002324559,0.001313568,0.002170377,0.001559126,0.001527958,0.001592594,0.001969542,0.000790649,0,0.000821076,0.002062877,0.000892414,0.001545142,0.00306713,0.0016644,0.001492638,0.002301319,0.000676332,0.000181178,0.000974527,0.000397692,0.001600936,0,0.001819049,0.003169176,0.003529562
X113.964_6.627,0,0,0,0.000855212,0.000923367,0,0,0,0.00038615,0.003002628,0.001804496,0.004091292,0.003210694,0.0011917,0.000771669,0,0.000375886,0.000735682,0,0.001404092,0.003146334,0.002129442,0,0.001630065,0.005679258,0.00119017,0.000993357,0,0,0.001523285
X111.092_5.093,0.001145842,0.001462218,0.001656921,0,0.001022376,0,0.000414976,0,0.000890476,0.001148205,0.000960931,0.000630009,0.00319069,0.001442585,0.000290331,0.002384313,0.000473943,0.000795738,0,0.000330151,0.00208557,0.00101115,0.002152145,0.001861259,0.002006956,0.00089175,0.000832926,0.000353921,0.000498341,0.000987658
X256.227_2.847,0.000276773,0.000344433,0.000793651,0.000146664,0.000561769,0.000416895,0.000484428,0.000184832,0.000347868,0.000413162,0.000256246,0.000630009,0.001070231,0.000461855,0.000414485,0.000374678,0.0003952,0.000654178,0.000355285,0.000207451,0.000413518,0.000726555,0.001167831,0.000395078,0.000563656,0.000930369,0.000184826,0.000304476,0.000482266,0.000709008
X295.227_3.017,0.000401321,0.001087457,0.001847212,0.003141395,0.002475225,0.00675416,0.001736302,0.002728471,0.001549595,0.00206821,0.002798436,0.001832297,0,0.005492845,0.001854679,0.001170016,0.000876571,0.000662757,0.00066736,0.001846823,0.002514071,0.006093687,0.003803792,0.006233461,0.003522848,0.001383265,0.00181969,0.004371964,0.001940546,0.000913352
X111.092_4.634,0.001370028,0.000652041,0.001415577,0,0.001637953,0,0.000439284,0,0.001098532,0,0.000784883,0,0,0.000573993,0,0,0.000653714,0.000948022,0.000769785,0.000906967,0,0.002852649,0.001611607,0.000640905,0.002408347,0,0.002092204,0,0.000819852,0.002337561
X454.294_2.917,0.001765814,0.001670177,0.001332035,0.003894536,0.002044751,0.003074307,0.001335216,0.00363377,0.001389809,0.002786439,0.000336028,0.002497445,0,0.001149886,0.00134469,0.003218822,0,0.002209191,0.00262463,0,0,0.002882783,0.003737059,0,0.003074486,0,0,0,0,0.003158029
X122.072_5.438,0,0.000205026,0,0,0.000652168,0.000381959,0,0,0.000417775,0.000771075,0,0.000434229,0.002330504,0.000688031,0,0.000485378,0.000328343,0,0.000491318,0.000192272,0,0.000930794,0,0.001100367,0.001387789,0.001716794,0.000243944,0.00018373,0,0
X722.505_3.058,0.00E+00,0.00E+00,0.00E+00,2.89E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X432.238_2.839,0,0,0.006265668,0,0.00120748,0,0,0,0.00184753,0,0,0,0,0.001334248,0.000374374,0,0.0013312,0,0,0,0,0.003883888,0.001765093,0,0,0,0,0,0,0
X590.427_3.075,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X554.31_2.942,0.0000429,0.000231789,0.000280436,0.000145674,0.000249675,0.000195689,0.0000249,0.000189861,0.0000508,0.00036512,0.0000524,0,0,0.000252785,0.00017458,0.0000454,0.0000217,0.000183958,0.000107239,0,0.0000667,0.000166058,0.000151825,0.000151478,0.000452633,0.000186464,0.000147026,0.000304476,0.00023654,0.000383917
X544.34_2.89,0.016357305,0.004159197,0.005198183,0.009255718,0.003594458,0.005706101,0.018925687,0.0123347,0.02030619,0.012394849,0.00042545,0.020180362,0,0.020526895,0.008977334,0.018904195,0.023028565,0.006884955,0.018244381,0.015305866,0.004015322,0.009408385,0.013079706,0.013022958,0.017336683,0.006354594,0.003670148,0.004371964,0.008726717,0.004458394
X766.53_3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X103.956_5.525,0,0,0.0000772,0.000173421,0.0000137,0,0,0,0.0000618,0,0.001298357,0,0.000790474,0.0000934,0.000998967,0,0.0000635,0.000126648,0,0,0.000710173,0.0000896,0,0,0,0.000249845,0.000437341,0.0005517,0.000176453,0.000117856
X646.408_3.051,0.000445605,0.000719194,0.001123179,0.000424138,0.000471369,0.000342366,0.000258709,0.000474025,0.000302928,0.000749456,0.000971934,0.0000837,0,0.000524576,0.000744928,0.000126786,0.000341714,0.000549081,0.0004177,0.000161913,0.00049742,0.00033153,0.00019324,0.000127479,0.001255415,0.00046694,0.000813147,0.001197085,0.000835928,0.001365383
X232.191_2.63,0,0.000043,0.0000949,0.0000279,0.000157933,0.0000562,0,0.000048,0,0.0000754,0,0,0,0,0.0000861,0,0,0,0.0000168,0.0000358,0,0,0,0.0000759,0.000212923,0,0.0000305,0.0000493,0.0000879,0.0000629
X308.295_3.285,0.002557386,0.00146655,0.001633715,0.000830438,0.001463612,0.001334529,0.00150711,0.000989542,0.001384816,0.001789566,0.001364375,0.001694247,0.000440885,0.001007338,0.002253884,0.001081456,0.001485714,0.001803815,0.000877011,0.001178931,0.002115535,0.001037936,0.000684015,0.001079881,0.001170013,0.001348157,0,0,0.00254912,0.001931971
X524.335_2.977,0.00032936,0.000137034,0.000325504,0.0000968,0.000195477,0.000131178,0.000116757,0.0000941,0.0000844,0.000135708,0.000111066,0.0000644,0,0.0000954,0.000301791,0.000175417,0.0000773,0.000319582,0.000122905,0.0000608,0.0000457,0,0.000047,0.0000552,0,0.000316408,0.0000626,0,0.00011509,0
X680.414_3.051,0.0000763,0.000563225,0.000515177,0.0000518,0.000340074,0.0000419,0.0000622,0,0.0000406,0.000143404,0.000832562,0,0,0.00038583,0.00027314,0,0.000039,0.000133275,0.0000895,0,0,0,0,0,0,0.0000313,0.000281305,0.000471027,0.000141804,0.000129405
X666.433_3.092,0.0000615,0.000515567,0.000598719,0.00015261,0.000460607,0.000186334,0.000113107,0.000155913,0.0000886,0.000345903,0.000542816,0,0,0.000271791,0.000252129,0,0.000059,0.000223064,0.0000516,0,0,0,0,0,0.0000881,0.000233286,0.00014263,0.00019901,0.000169629,0.000111775
X230.248_2.715,0,0.000054,0,0.0000297,0,0.0000271,0.000703202,0.00013831,0.000100347,0.0000767,0.0000409,0.0000918,0.000145129,0.000195766,0.0000775,0.0000202,0.000108778,0,0.0000231,0,0,0.0000394,0.0000263,0.000038,0.0000491,0,0,0.000022,0.0000281,0.0000315
X678.469_3.244,0,0,0.002738329,0.001030615,0.001532487,0.000514714,0.000878569,0,0.000712381,0.000195307,0.002985488,0,0.000350274,0.000526477,0.001409632,0,0.001038514,0.001561448,0,0.001095445,0.000467455,0,0,0.000194947,0,0.00072323,0.000720843,0.000478834,0.001019648,0.000523242
X224.084_2.236,0.000927191,0.004332496,0.002306694,0.003666612,0.002927223,0.003726433,0.006250686,0.006601139,0.010269606,0.00586113,0.003561313,0.00547179,0,0.021287151,0.004354962,0.002980391,0.008022855,0.005512254,0.008770106,0.012649476,0.00329616,0.004720933,0.011578209,0.003424014,0.005593856,0.004599181,0.004197595,0.00499653,0.002053075,0.00464416
X281.102_2.768,0,0,0.000529101,0.0000895,0.000126264,0.000103104,0.0000341,0.000085,0.000135521,0.000216324,0.0000867,0.000268569,0.001430309,0,0,0.000137287,0.000113276,0.0000867,0.0000235,0.0000636,0.0000536,0.000344863,0.000333666,0.000374593,0.000448362,0.000558221,0.0000765,0.0000928,0.000211463,0.00012803
X526.294_2.877,0.015167179,0.00314106,0.004826885,0.006471075,0.002625891,0.002070499,0.010244179,0.007808205,0.009470674,0.005644941,0.000399777,0.012449577,0,0.005910986,0.006093127,0.006642015,0.009567997,0.007764342,0.007313756,0.007109005,0.003445985,0.006696359,0.005338655,0.005501834,0.010803401,0.004564073,0.002747117,0.003877516,0.008037766,0.004179744
X301.285_2.662,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X216.16_3.213,0.000318289,0.000185741,0.0000886,0.000153601,0.000251827,0.000166224,0.000243082,0.00017603,0.000109991,0.000177545,0.000364665,0.0000697,0,0.0000331,0.000288421,0.0000928,0.000182743,0.000401086,0.000158827,0.000197332,0.000320626,0.0000529,0,0.0000901,0.0000408,0.000157873,0.000160651,0.000180288,0.000351365,0.000544915
X375.199_2.868,0.004373019,0.00177849,0.002654787,0.001397276,0.006500157,0.008431055,0.005747158,0.004765394,0.004094527,0.006197425,0.002439004,0.003739893,0.008031736,0.000699435,0.000998967,0.001583865,0.005571427,0.004847352,0.004160999,0.002327504,0.003505915,0.007901704,0.003079737,0.004594617,0.005508453,0.002657695,0.000861496,0.002310895,0.006522073,0.008018917
X283.118_2.713,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E-05,0.00E+00,0.00E+00,0.00E+00,3.45E-05,0.00E+00,0.00E+00,4.61E-05,0.00E+00,6.45E-05,1.85E-05,6.45E-05,1.58E-05,0.00E+00,3.44E-05,0.00E+00,0.00E+00,3.26E-05,8.39E-05,7.58E-05,0.00E+00,0.00E+00,2.05E-05,2.88E-05,0.00E+00,0.00E+00
X664.419_3.086,0.000161256,0.000420252,0.000482688,0.000151619,0.000368055,0.000167875,0.000120192,0.000164714,0.000143138,0.000229838,0.000440121,0.0000697,0,0.000216673,0.000210108,0.0000488,0.000153029,0.00028312,0.000163239,0.000062,0,0.000139975,0.000144699,0,0.000201806,0.000277047,0.000241746,0.000241871,0.000169919,0.00013407
X343.296_2.691,0.0000362,0.0000429,0,0.000016,0,0.000124693,0.0000239,0.0000182,0.0000237,0,0,0,0,0.000036,0,0,0.0000191,0,0,0,0,0,0,0,0,0,0,0,0,0
X608.393_3.002,0.000401321,0.001468716,0,0.000462786,0,0.000447172,0,0.00039984,0.000271304,0.00065097,0,0,0,0.00065572,0.000725827,0.000138586,0.000252571,0.000815041,0,0,0.000557351,0,0.000630629,0.000178402,0.001187093,0.000677589,0.000751611,0.001275156,0.000555754,0.000786411
X550.351_3.01,0.000725146,0.000135099,0.00043301,0.000295311,0.000344379,0.000175084,0.000392404,0.000294222,0.000219706,0.000312273,0.000502472,0.00022816,0,0.000102704,0.00052909,0.000167854,0.000286743,0.00069493,0.000125354,0.000184682,0.0000827,0,0.0000268,0.0000582,0,0.000249523,0.0000897,0.0000191,0.0000771,0
X324.29_3.082,0.000309986,0.000150471,0.000338863,0.000138737,0.000249675,0.000225448,0.000293435,0.000163457,0.000304593,0.000214711,0.000199763,0.000439249,0,0.000359221,0.000229209,0.000284414,0.000219886,0.000253092,0.000177643,0.000153059,0.000335609,0.000299064,0.000557222,0.000348254,0.000542305,0.000414277,0.000290096,0.000429389,0.000198559,0.000213673
X128.118_5.106,0.000774965,0.000409421,0.001545531,0.0000689,0.00049935,0.000565952,0.000250027,0.000240156,0.00041611,0.000545277,0.000268468,0.000489449,0.002040441,0.000319307,0.000124728,0.000887305,0,0.000525487,0.000312075,0.000135349,0.000949893,0.000485486,0.000457122,0.000579448,0.000559386,0,0.000410969,0,0,0.001294173
X694.465_3.092,0.00E+00,0.00E+00,4.79E-05,7.60E-06,0.00E+00,0.00E+00,1.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-05,1.99E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X175.148_2.71,0.0000861,0.000177359,0.000334504,0,0.000264741,0.000141632,0.00023961,0,0.000147804,0.0000839,0,0.000231535,0.000254078,0.000205269,0.000172288,0.00014362,0.000193143,0.000386072,0.000172842,0,0.000222164,0.000364952,0.000543876,0.000175628,0.000185046,0.000312402,0,0.000130085,0,0.000258513
X278.248_3.1,0.000819249,0.000591386,0.00150376,0.000343869,0.00074472,0.000721996,0.000494846,0.000316855,0.000492675,0.000811911,0.001254345,0.000815748,0.001280277,0.000437147,0.000895823,0.000512627,0.0005512,0.000782869,0.000315276,0.000351655,0.001066757,0.000823652,0.000687352,0.000781377,0.001259685,0.001242832,0.000650517,0.000788515,0.001019648,0.001278692
