organ,LA,LVB,LVT,RA,RVB,RVT,all_sum
X350.208_2.312,0,0.00E+00,4.60E-05,0.00E+00,0.00E+00,0,0.000046
X772.584_4.226,0.0000461,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000461
X271.591_2.263,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000461,0.0000461
X153.127_2.007,0,0.00E+00,4.63E-05,0.00E+00,0.00E+00,0,0.0000463
X284.099_0.423,0,0.00E+00,1.74E-05,0.00E+00,2.90E-05,0,0.0000464
X180.022_5.989,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000465,0.0000465
X408.354_5.59,0.0000466,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000466
X754.5_3.36,0,0.00E+00,4.68E-05,0.00E+00,0.00E+00,0,0.0000468
X580.397_3.17,0.0000472,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000472
X278.191_2.561,0.0000473,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000473
X404.796_3.712,0.0000475,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000475
X512.823_3.579,0,0.00E+00,0.00E+00,0.00E+00,4.76E-05,0,0.0000476
X240.115_2.229,0.0000478,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000478
X246.106_2.802,0,0.00E+00,0.00E+00,0.00E+00,4.79E-05,0,0.0000479
X773.653_3.33,0,0.00E+00,0.00E+00,0.00E+00,4.80E-05,0,0.000048
X633.508_3.734,0.0000481,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000481
X610.405_3.071,0,0.00E+00,0.00E+00,4.81E-05,0.00E+00,0,0.0000481
X824.579_3.559,0.0000484,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000484
X319.19_2.857,0,2.27E-05,0.00E+00,0.00E+00,2.57E-05,0,0.0000484
X468.368_2.851,0.0000116,0.00E+00,3.69E-05,0.00E+00,0.00E+00,0,0.0000485
X429.225_2.826,0,4.85E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000485
X332.244_2.494,0.000031,0.00E+00,0.00E+00,0.00E+00,1.77E-05,0,0.0000487
X712.439_3.001,0.0000182,0.00E+00,0.00E+00,3.06E-05,0.00E+00,0,0.0000488
X415.641_2.768,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000049,0.000049
X593.72_2.375,0.000049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000049
X237.087_0.467,0,0.00E+00,0.00E+00,0.00E+00,4.91E-05,0,0.0000491
X207.102_2.489,0,0.00E+00,4.91E-05,0.00E+00,0.00E+00,0,0.0000491
X136.076_6.406,0,0.00E+00,4.92E-05,0.00E+00,0.00E+00,0,0.0000492
X381.227_2.697,0.0000334,0.00E+00,1.59E-05,0.00E+00,0.00E+00,0,0.0000493
X537.367_2.959,0.0000495,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000495
X343.263_3.433,0.0000495,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000495
X699.371_5.603,0.0000496,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000496
X429.264_3.217,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000497,0.0000497
X820.584_4.09,0.0000498,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000498
X345.155_2.651,0,0.00E+00,5.00E-05,0.00E+00,0.00E+00,0,0.00005
X519.269_2.285,0.00005,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00005
X568.361_3.039,0.000019,0.00E+00,0.00E+00,3.11E-05,0.00E+00,0,0.0000501
X528.366_2.864,0.00003813,0.00E+00,1.20E-05,0.00E+00,0.00E+00,0,0.00005013
X479.394_3.267,0.0000503,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000503
X159.081_2.763,0,5.03E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000503
X298.31_3.418,0.0000317,0.00E+00,0.00E+00,1.88E-05,0.00E+00,0,0.0000505
X977.692_2.953,0,2.33E-05,2.73E-05,0.00E+00,0.00E+00,0,0.0000506
X378.78_3.494,0.0000507,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000507
X234.957_6.458,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000513,0.0000513
X584.207_2.096,0.0000147,0.00E+00,0.00E+00,0.00E+00,3.67E-05,0,0.0000514
X407.222_2.409,0.0000515,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000515
X633.508_3.985,0.0000517,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000517
X435.368_3.27,0.0000518,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000518
X249.128_3.007,0,5.20E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000052
X439.98_2.09,0,0.00E+00,0.00E+00,0.00E+00,5.20E-05,0,0.000052
X282.137_2.281,0.0000521,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000521
X597.341_3.1,0,5.23E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000523
X816.876_2.398,0,0.00E+00,0.00E+00,0.00E+00,5.24E-05,0,0.0000524
X247.129_0.718,0.0000525,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000525
X119.014_5.688,0.0000526,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000526
X528.367_2.865,0.0000132,3.94E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000526
X205.131_2.551,0,0.00E+00,5.30E-05,0.00E+00,0.00E+00,0,0.000053
X401.263_2.365,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000531,0.0000531
X666.53_3.632,0.0000532,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000532
X112.036_5.024,0.0000532,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000532
X423.276_2.373,0,0.00E+00,0.00E+00,5.33E-05,0.00E+00,0,0.0000533
X430.016_0.313,0.0000533,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000533
X758.569_4.65,0.0000534,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000534
X811.941_2.422,0.0000376,0.00E+00,1.59E-05,0.00E+00,0.00E+00,0,0.0000535
X153.091_6.56,0,0.00E+00,5.36E-05,0.00E+00,0.00E+00,0,0.0000536
X390.212_2.748,0,0.00E+00,5.38E-05,0.00E+00,0.00E+00,0,0.0000538
X736.451_3.264,0,0.00E+00,0.00E+00,0.00E+00,5.43E-05,0,0.0000543
X384.275_2.625,0.0000546,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000546
X357.348_2.849,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000547,0.0000547
X785.662_2.425,0.0000548,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000548
X327.202_2.21,0.0000549,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000549
X326.921_5.763,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000055,0.000055
X748.583_3.471,0.0000126,0.00E+00,0.00E+00,4.24E-05,0.00E+00,0,0.000055
X800.58_3.886,0,0.00E+00,1.98E-05,0.00E+00,3.52E-05,0,0.000055
X317.211_2.522,0.0000553,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000553
X832.532_3.436,0.0000555,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000555
X488.823_3.298,0,0.00E+00,0.00E+00,0.00E+00,5.59E-05,0,0.0000559
X259.19_2.795,0,5.60E-05,0.00E+00,0.00E+00,0.00E+00,0,0.000056
X618.306_2.551,0.0000561,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000561
X594.06_2.176,0.0000562,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000562
X1043.702_2.969,0,0.00E+00,5.63E-05,0.00E+00,0.00E+00,0,0.0000563
X864.521_3.258,0.0000564,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000564
X740.368_2.122,0,0.00E+00,0.00E+00,0.00E+00,5.64E-05,0,0.0000564
X844.524_3.844,0.0000289,0.00E+00,2.79E-05,0.00E+00,0.00E+00,0,0.0000568
X177.114_3.84,0,2.12E-05,0.00E+00,3.56E-05,0.00E+00,0,0.0000568
X392.796_3.694,0.0000572,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000572
X464.337_2.788,0,0.00E+00,4.00E-05,0.00E+00,1.74E-05,0,0.0000574
X408.237_2.66,0,2.69E-05,3.08E-05,0.00E+00,0.00E+00,0,0.0000577
X112.036_5.367,0.0000579,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000579
X527.85_3.731,0,0.00E+00,0.00E+00,0.00E+00,5.79E-05,0,0.0000579
X184.073_3.643,0.000058,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000058
X195.102_2.346,0,0.00E+00,5.80E-05,0.00E+00,0.00E+00,0,0.000058
X500.909_2.151,0.0000581,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000581
X898.612_3.158,0,0.00E+00,5.82E-05,0.00E+00,0.00E+00,0,0.0000582
X338.476_3.558,0.0000585,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000585
X515.258_2.277,0,0.00E+00,0.00E+00,5.86E-05,0.00E+00,0,0.0000586
X844.546_3.44,0,0.00E+00,0.00E+00,0.00E+00,5.86E-05,0,0.0000586
X156.077_4.842,0.0000587,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000587
X627.07_2.329,0.0000171,0.00E+00,4.16E-05,0.00E+00,0.00E+00,0,0.0000587
X347.692_2.101,0.0000589,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000589
X786.504_3.622,0,0.00E+00,0.00E+00,0.00E+00,5.89E-05,0,0.0000589
X704.413_3.092,0.0000323,0.00E+00,1.26E-05,1.43E-05,0.00E+00,0,0.0000592
X357.262_2.999,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000594,0.0000594
X114.965_6.402,0.0000597,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000597
X820.62_3.282,0,0.00E+00,0.00E+00,0.00E+00,5.98E-05,0,0.0000598
X702.468_2.4,0,0.00E+00,0.00E+00,0.00E+00,6.00E-05,0,0.00006
X486.379_3.103,0,0.00E+00,0.00E+00,6.03E-05,0.00E+00,0,0.0000603
X722.505_3.058,0,0.00E+00,0.00E+00,6.07E-05,0.00E+00,0,0.0000607
X379.25_2.354,0,0.00E+00,0.00E+00,6.07E-05,0.00E+00,0,0.0000607
X886.543_3.322,0,0.00E+00,0.00E+00,0.00E+00,6.08E-05,0,0.0000608
X400.764_5.646,0,0.00E+00,3.58E-05,0.00E+00,2.53E-05,0,0.0000611
X403.175_2.708,0,0.00E+00,3.46E-05,2.67E-05,0.00E+00,0,0.0000613
X430.463_2.234,0,0.00E+00,3.21E-05,2.94E-05,0.00E+00,0,0.0000615
X384.395_2.542,0.0000461,0.00E+00,1.54E-05,0.00E+00,0.00E+00,0,0.0000615
X375.253_2.935,0.0000615,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000615
X451.044_2.327,0.0000617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000617
X730.883_2.408,0.0000617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000617
X710.459_3.098,0,0.00E+00,0.00E+00,6.19E-05,0.00E+00,0,0.0000619
X159.117_2.781,0,0.00E+00,6.21E-05,0.00E+00,0.00E+00,0,0.0000621
X167.056_0.348,0,6.21E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000621
X401.288_2.989,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000622,0.0000622
X127.039_2.765,0.0000318,0.00E+00,0.00E+00,3.05E-05,0.00E+00,0,0.0000623
X383.243_2.8,0.0000623,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000623
X776.56_5.595,0,0.00E+00,0.00E+00,0.00E+00,6.24E-05,0,0.0000624
X589.446_2.862,0.0000625,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000625
X379.284_3.175,0,0.00E+00,0.00E+00,6.25E-05,0.00E+00,0,0.0000625
X234.132_3.266,0,0.00E+00,0.00E+00,6.25E-05,0.00E+00,0,0.0000625
X559.151_0.434,0.0000628,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000628
X787.665_5.603,0,0.00E+00,6.28E-05,0.00E+00,0.00E+00,0,0.0000628
X808.58_3.363,0.0000248,0.00E+00,3.83E-05,0.00E+00,0.00E+00,0,0.0000631
X458.348_3.097,0.0000145,0.00E+00,0.00E+00,4.89E-05,0.00E+00,0,0.0000634
X331.675_3.046,0.0000636,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000636
X860.527_3.165,0,6.37E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000637
X785.588_5.592,0.0000638,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000638
X372.347_3.225,0.0000638,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000638
X310.133_2.308,0.0000639,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000639
X768.59_5.617,0,0.00E+00,1.42E-05,0.00E+00,4.98E-05,0,0.000064
X1131.721_2.956,0.0000641,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000641
X217.159_3.081,0.0000418,2.23E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000641
X103.956_5.049,0.0000642,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000642
X636.965_2.251,0.0000649,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000649
X640.314_2.406,0,0.00E+00,4.09E-05,2.41E-05,0.00E+00,0,0.000065
X385.274_3.145,0.0000384,0.00E+00,0.00E+00,0.00E+00,2.67E-05,0,0.0000651
X574.432_3.086,0,0.00E+00,0.00E+00,6.51E-05,0.00E+00,0,0.0000651
X560.253_2.206,0.0000651,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000651
X472.399_2.958,0,0.00E+00,6.54E-05,0.00E+00,0.00E+00,0,0.0000654
X228.269_3.378,0,6.55E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000655
X830.102_2.454,0.0000157,0.00E+00,0.00E+00,0.00E+00,4.99E-05,0,0.0000656
X800.542_3.476,0,6.57E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000657
X217.104_2.956,0,0.00E+00,5.06E-05,1.51E-05,0.00E+00,0,0.0000657
X421.221_2.757,0,0.00E+00,6.58E-05,0.00E+00,0.00E+00,0,0.0000658
X140.071_0.347,0.0000138,0.00E+00,5.26E-05,0.00E+00,0.00E+00,0,0.0000664
X678.781_2.175,0.0000664,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000664
X423.733_2.079,0.0000665,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000665
X787.432_2.247,0,0.00E+00,6.65E-05,0.00E+00,0.00E+00,0,0.0000665
X300.633_2.897,0.0000666,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000666
X505.273_2.874,0,0.00E+00,0.00E+00,6.67E-05,0.00E+00,0,0.0000667
X520.234_2.371,0.0000668,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000668
X383.15_2.77,0,0.00E+00,0.00E+00,6.68E-05,0.00E+00,0,0.0000668
X399.349_5.591,0.0000669,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000669
X758.496_3.309,0.000067,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000067
X503.239_2.159,0.0000229,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000442,0.0000671
X301.288_3.177,0,0.00E+00,0.00E+00,6.74E-05,0.00E+00,0,0.0000674
X559.347_2.335,0.0000229,3.12E-05,1.33E-05,0.00E+00,0.00E+00,0,0.0000674
X962.559_3.159,0.0000676,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000676
X856.584_3.669,0,0.00E+00,0.00E+00,0.00E+00,6.81E-05,0,0.0000681
X588.263_2.541,0.000069,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000069
X461.239_2.181,0,4.92E-05,1.98E-05,0.00E+00,0.00E+00,0,0.000069
X395.363_3.283,0,0.00E+00,1.81E-05,5.16E-05,0.00E+00,0,0.0000697
X250.572_2.772,0,1.92E-05,0.00E+00,5.06E-05,0.00E+00,0,0.0000698
X471.432_5.599,0,0.00E+00,5.28E-05,0.00E+00,1.72E-05,0,0.00007
X506.324_2.987,0.0000529,0.00E+00,1.72E-05,0.00E+00,0.00E+00,0,0.0000701
X402.78_3.543,0.0000395,0.00E+00,3.07E-05,0.00E+00,0.00E+00,0,0.0000702
X387.216_2.692,0,7.02E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000702
X423.819_2.185,0.0000337,0.00E+00,0.00E+00,3.66E-05,0.00E+00,0,0.0000703
X116.028_0.466,0,0.00E+00,7.04E-05,0.00E+00,0.00E+00,0,0.0000704
X554.345_2.764,0.0000115,0.00E+00,5.90E-05,0.00E+00,0.00E+00,0,0.0000705
X501.376_3.262,0.0000705,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000705
X228.269_3.313,0,7.05E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000705
X284.059_2.432,0,0.00E+00,0.00E+00,7.08E-05,0.00E+00,0,0.0000708
X113.084_5.303,0,0.00E+00,0.00E+00,7.10E-05,0.00E+00,0,0.000071
X748.475_3.146,0,5.41E-05,0.00E+00,1.71E-05,0.00E+00,0,0.0000712
X149.024_2.698,0.0000713,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000713
X766.449_3.029,0.0000715,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000715
X1091.699_2.955,0.0000468,0.00E+00,0.00E+00,0.00E+00,2.49E-05,0,0.0000717
X372.274_2.704,0,0.00E+00,5.55E-05,0.00E+00,1.63E-05,0,0.0000718
X601.335_5.649,0,0.00E+00,7.18E-05,0.00E+00,0.00E+00,0,0.0000718
X278.234_2.429,0,7.19E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000719
X673.5_3.805,0.0000565,0.00E+00,0.00E+00,1.54E-05,0.00E+00,0,0.0000719
X449.252_2.742,0,0.00E+00,7.19E-05,0.00E+00,0.00E+00,0,0.0000719
X467.266_2.157,0.000072,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000072
X392.314_3.164,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000072,0.000072
X313.237_2.732,0.0000268,0.00E+00,0.00E+00,0.00E+00,4.56E-05,0,0.0000724
X308.092_2.314,0.0000726,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000726
X285.206_2.208,0,4.87E-05,0.00E+00,2.45E-05,0.00E+00,0,0.0000732
X405.226_2.747,0,4.98E-05,2.42E-05,0.00E+00,0.00E+00,0,0.000074
X269.187_2.938,0.0000741,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000741
X804.55_4.007,0.0000744,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000744
X291.89_5.647,0,0.00E+00,0.00E+00,7.46E-05,0.00E+00,0,0.0000746
X662.439_3.169,0.0000749,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000749
X291.232_3.102,0.0000222,5.33E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000755
X488.823_4.385,0,0.00E+00,0.00E+00,0.00E+00,7.58E-05,0,0.0000758
X516.299_2.762,0.0000403,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000358,0.0000761
X428.204_2.18,0,0.00E+00,7.62E-05,0.00E+00,0.00E+00,0,0.0000762
X199.17_2.558,0.0000763,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000763
X312.192_2.12,0.0000763,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000763
X229.942_0.3,0,3.05E-05,0.00E+00,0.00E+00,0.00E+00,0.0000458,0.0000763
X131.501_0.339,0,0.00E+00,0.00E+00,0.00E+00,7.65E-05,0,0.0000765
X496.304_2.737,0.0000342,0.00E+00,4.27E-05,0.00E+00,0.00E+00,0,0.0000769
X709.649_2.179,0.0000333,0.00E+00,0.00E+00,0.00E+00,4.36E-05,0,0.0000769
X746.511_3.621,0.000077,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000077
X307.19_2.736,0.0000214,4.04E-05,1.53E-05,0.00E+00,0.00E+00,0,0.0000771
X838.63_5.599,0.0000161,0.00E+00,4.10E-05,2.04E-05,0.00E+00,0,0.0000775
X752.558_4.439,0.0000775,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000775
X733.712_2.255,0.0000418,0.00E+00,0.00E+00,3.61E-05,0.00E+00,0,0.0000779
X786.164_2.355,0.0000779,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000779
X608.357_2.941,0.0000782,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000782
X452.395_3.138,0.0000283,0.00E+00,0.00E+00,5.00E-05,0.00E+00,0,0.0000783
X644.392_3.176,0.0000134,4.19E-05,2.30E-05,0.00E+00,0.00E+00,0,0.0000783
X321.242_3.007,0.0000202,4.48E-05,0.00E+00,0.00E+00,1.36E-05,0,0.0000786
X426.194_2.628,0.0000208,0.00E+00,0.00E+00,5.80E-05,0.00E+00,0,0.0000788
X813.62_3.398,0,0.00E+00,0.00E+00,7.89E-05,0.00E+00,0,0.0000789
X746.569_5.544,0.0000789,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000789
X267.159_2.667,0.0000134,0.00E+00,6.58E-05,0.00E+00,0.00E+00,0,0.0000792
X902.539_3.345,0,0.00E+00,0.00E+00,0.00E+00,7.92E-05,0,0.0000792
X231.073_0.345,0,0.00E+00,1.50E-05,6.43E-05,0.00E+00,0,0.0000793
X257.117_0.431,0.0000284,0.00E+00,0.00E+00,0.00E+00,5.10E-05,0,0.0000794
X294.243_2.738,0.00007978,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00007978
X838.594_3.65,0.0000798,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000798
X119.026_6.034,0,0.00E+00,0.00E+00,0.00E+00,8.02E-05,0,0.0000802
X501.511_2.288,0.0000802,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000802
X422.384_3.204,0.0000424,0.00E+00,0.00E+00,3.79E-05,0.00E+00,0,0.0000803
X773.936_2.401,0,0.00E+00,0.00E+00,0.00E+00,8.04E-05,0,0.0000804
X215.07_0.314,0,0.00E+00,8.05E-05,0.00E+00,0.00E+00,0,0.0000805
X436.779_5.727,0,0.00E+00,0.00E+00,0.00E+00,8.07E-05,0,0.0000807
X686.462_2.783,0,0.00E+00,5.41E-05,1.18E-05,1.55E-05,0,0.0000814
X460.232_2.329,0,0.00E+00,8.16E-05,0.00E+00,0.00E+00,0,0.0000816
X581.811_2.258,0.0000819,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000819
X731.606_4.105,0,0.00E+00,0.00E+00,8.19E-05,0.00E+00,0,0.0000819
X832.584_3.997,0,2.03E-05,6.18E-05,0.00E+00,0.00E+00,0,0.0000821
X366.203_2.245,0.000056,2.63E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000823
X225.113_2.324,0,0.00E+00,8.24E-05,0.00E+00,0.00E+00,0,0.0000824
X405.226_2.801,0,4.62E-05,3.64E-05,0.00E+00,0.00E+00,0,0.0000826
X156.077_5.208,0,0.00E+00,0.00E+00,8.27E-05,0.00E+00,0,0.0000827
X794.604_4.185,0.0000834,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000834
X798.539_5.559,0.0000835,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000835
X410.201_2.128,0.0000836,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000836
X258.11_2.954,0.0000838,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000838
X316.284_2.805,0.0000838,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000838
X593.276_2.234,0.0000607,2.32E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000839
X241.126_2.655,0,0.00E+00,8.40E-05,0.00E+00,0.00E+00,0,0.000084
X815.602_2.336,0,0.00E+00,5.99E-05,0.00E+00,2.41E-05,0,0.000084
X294.204_2.633,0.0000843,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000843
X796.582_5.568,0.0000845,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000845
X508.303_3.007,0,0.00E+00,0.00E+00,8.53E-05,0.00E+00,0,0.0000853
X185.001_5.421,0,0.00E+00,0.00E+00,8.57E-05,0.00E+00,0,0.0000857
X796.584_4.035,0.0000859,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000859
X251.086_2.309,0,0.00E+00,5.00E-05,0.00E+00,0.00E+00,0.0000359,0.0000859
X786.599_5.653,0,0.00E+00,0.00E+00,8.61E-05,0.00E+00,0,0.0000861
X712.873_2.428,0.0000866,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000866
X469.252_2.661,0,0.00E+00,3.54E-05,0.00E+00,5.14E-05,0,0.0000868
X514.256_2.664,0.0000172,0.00E+00,0.00E+00,6.99E-05,0.00E+00,0,0.0000871
X380.322_3.727,0.0000274,0.00E+00,0.00E+00,5.98E-05,0.00E+00,0,0.0000872
X504.306_3.032,0,0.00E+00,0.00E+00,0.00E+00,8.73E-05,0,0.0000873
X584.962_2.257,0.0000875,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000875
X804.516_3.35,0,0.00E+00,0.00E+00,0.00E+00,8.77E-05,0,0.0000877
X802.557_3.396,0.0000377,0.00E+00,0.00E+00,5.02E-05,0.00E+00,0,0.0000879
X344.255_2.329,0.0000459,0.00E+00,0.00E+00,4.21E-05,0.00E+00,0,0.000088
X338.206_3.56,0.0000882,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000882
X634.335_2.666,0,0.00E+00,8.82E-05,0.00E+00,0.00E+00,0,0.0000882
X516.236_2.576,0,0.00E+00,8.83E-05,0.00E+00,0.00E+00,0,0.0000883
X366.264_2.706,0,8.91E-05,0.00E+00,0.00E+00,0.00E+00,0,0.0000891
X732.553_4.311,0,0.00E+00,0.00E+00,8.92E-05,0.00E+00,0,0.0000892
X211.07_2.274,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.0000894,0.0000894
X155.988_6.157,0,0.00E+00,0.00E+00,0.00E+00,8.96E-05,0,0.0000896
X768.589_4.124,0.0000901,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000901
X177.128_2.656,0,0.00E+00,9.03E-05,0.00E+00,0.00E+00,0,0.0000903
X186.222_2.557,0,0.00E+00,9.06E-05,0.00E+00,0.00E+00,0,0.0000906
X459.489_2.709,0,0.00E+00,0.00E+00,9.07E-05,0.00E+00,0,0.0000907
X478.221_2.32,0,0.00E+00,5.87E-05,0.00E+00,3.21E-05,0,0.0000908
X642.53_3.723,0.000091,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000091
X720.59_5.603,0.000091,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000091
X409.223_2.543,0,4.84E-05,4.27E-05,0.00E+00,0.00E+00,0,0.0000911
X806.15_2.462,0.0000913,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.0000913
