	SubjectID1	SubjectID2	Group1	Group2	Distance
111	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML	Group1C	Group3E	0.42577386167561204
112	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML	Group1C	Group3E	0.5232511019476341
113	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML	Group1C	Group3E	0.37698182414474557
114	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML	Group1C	Group3E	0.6593556307340781
115	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML	Group1C	Group3E	0.7107645797223328
116	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML	Group1C	Group3E	0.3953967687856409
117	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML	Group1C	Group3E	0.44286206247932636
118	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML	Group1C	Group3E	0.40260687844061516
119	X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML	X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML	Group1C	Group3E	0.7382025327882397
120	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML	Group1C	Group3E	0.5669008421072558
121	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML	Group1C	Group3E	0.6771525865117553
122	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML	Group1C	Group3E	0.7165171290297515
123	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML	Group1C	Group3E	0.4172130847799099
124	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML	Group1C	Group3E	0.659596536064149
125	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML	Group1C	Group3E	0.623053410916023
126	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML	Group1C	Group3E	0.4912271350964749
127	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML	Group1C	Group3E	0.49371125056775966
128	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML	Group1C	Group3E	0.35836508218870733
129	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML	Group1C	Group3E	0.718250984162361
130	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML	Group1C	Group3E	0.7541533239902429
131	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML	Group1C	Group3E	0.4926794341262937
132	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML	Group1C	Group3E	0.40230958845270515
133	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML	Group1C	Group3E	0.4965826397049312
134	X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML	X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML	Group1C	Group3E	0.7963925818804806
135	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML	Group1C	Group3E	0.566732052916594
136	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML	Group1C	Group3E	0.6726507415544141
137	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML	Group1C	Group3E	0.7473137636828443
138	X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML	X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML	Group1C	Group3E	0.3391972683941928
