SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X515_Group1C_142dpi_RV_bottom_165_G_A5_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.315334907
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X531_Group1C_142dpi_RV_bottom_166_G_A6_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.236691438
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.332408521
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.299371186
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.183586456
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X535_Group1C_142dpi_RV_bottom_170_G_A10_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.344805841
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X551_Group1C_142dpi_RV_bottom_171_G_A11_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.296866278
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X552_Group1C_142dpi_RV_bottom_172_G_A12_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.247081914
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,X553_Group1C_142dpi_RV_bottom_173_G_B1_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.362310999
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.494516749
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.375148983
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.438968686
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X514_Group1C_142dpi_RV_bottom_164_G_A4_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.3554455
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X515_Group1C_142dpi_RV_bottom_165_G_A5_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.282313698
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X531_Group1C_142dpi_RV_bottom_166_G_A6_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.287920952
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.310454169
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.269441442
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.328967563
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X535_Group1C_142dpi_RV_bottom_170_G_A10_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.332440148
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X551_Group1C_142dpi_RV_bottom_171_G_A11_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.363893513
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X552_Group1C_142dpi_RV_bottom_172_G_A12_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.398390304
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X553_Group1C_142dpi_RV_bottom_173_G_B1_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.386056394
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,Group1C,Group1C,Group1C_Group1C,0.317148606
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X581_Group3E_142dpi_RV_bottom_176_G_B4_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.36854607
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X582_Group3E_142dpi_RV_bottom_177_G_B5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.386297923
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X583_Group3E_142dpi_RV_bottom_178_G_B6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.498352491
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X584_Group3E_142dpi_RV_bottom_179_G_B7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.413307436
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X585_Group3E_142dpi_RV_bottom_180_G_B8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.45907667
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X666_Group3E_142dpi_RV_bottom_201_G_D5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.537511075
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X667_Group3E_142dpi_RV_bottom_202_G_D6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.460301015
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X668_Group3E_142dpi_RV_bottom_203_G_D7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.457452525
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X669_Group3E_142dpi_RV_bottom_204_G_D8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.524145995
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X670_Group3E_142dpi_RV_bottom_205_G_D9_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.42519919
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X751_Group3E_142dpi_RV_bottom_226_G_F6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.60147686
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X752_Group3E_142dpi_RV_bottom_227_G_F7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.498240402
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X753_Group3E_142dpi_RV_bottom_228_G_F8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.561867623
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X754_Group3E_142dpi_RV_bottom_229_G_F9_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.519967603
X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML,X755_Group3E_142dpi_RV_bottom_230_G_F10_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.422578129
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X581_Group3E_142dpi_RV_bottom_176_G_B4_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.2851942
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X582_Group3E_142dpi_RV_bottom_177_G_B5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.450688813
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X583_Group3E_142dpi_RV_bottom_178_G_B6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.527619514
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X584_Group3E_142dpi_RV_bottom_179_G_B7_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.284446414
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X585_Group3E_142dpi_RV_bottom_180_G_B8_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.436816026
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X666_Group3E_142dpi_RV_bottom_201_G_D5_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.437449957
X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML,X667_Group3E_142dpi_RV_bottom_202_G_D6_P140.mzXML,Group1C,Group3E,Group1C_Group3E,0.354298595
