"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X739_Group3B_70dpi_LV_top_309_B_E11_P129.mzXML",739,"Group3B","infected","70dpi","LV_top","E11","P129",0.003734023,0.008290208,0,0.00021745,0
"X740_Group3B_70dpi_LV_top_310_B_E12_P129.mzXML",740,"Group3B","infected","70dpi","LV_top","E12","P129",0.003975477,0.009414339,0,0.000333383,0
"X581_Group3E_142dpi_LV_top_176_G_B4_P128.mzXML",581,"Group3E","infected","142dpi","LV_top","B4","P128",0.00770625,0.030149069,0.000641527,0.010259495,0.00112626
"X582_Group3E_142dpi_LV_top_177_G_B5_P128.mzXML",582,"Group3E","infected","142dpi","LV_top","B5","P128",0.007974369,0.025127976,0.000396005,0.003305871,0.000477912
"X583_Group3E_142dpi_LV_top_178_G_B6_P128.mzXML",583,"Group3E","infected","142dpi","LV_top","B6","P128",0.011100987,0.040626484,0.00038736,0.006965201,0
"X584_Group3E_142dpi_LV_top_179_G_B7_P128.mzXML",584,"Group3E","infected","142dpi","LV_top","B7","P128",0.001920445,0.004590532,0.000160346,0.000716275,0
"X585_Group3E_142dpi_LV_top_180_G_B8_P128.mzXML",585,"Group3E","infected","142dpi","LV_top","B8","P128",0.005807323,0.0239,0.000553334,0.0053008,0.000258538
"X666_Group3E_142dpi_LV_top_201_G_D5_P128.mzXML",666,"Group3E","infected","142dpi","LV_top","D5","P128",0.007239937,0.029319686,0.000424,0.018118516,0.000945717
"X667_Group3E_142dpi_LV_top_202_G_D6_P128.mzXML",667,"Group3E","infected","142dpi","LV_top","D6","P128",0.008683059,0.038499006,0.000275666,0.004189625,0.000782938
"X668_Group3E_142dpi_LV_top_203_G_D7_P128.mzXML",668,"Group3E","infected","142dpi","LV_top","D7","P128",0.00700408,0.027714844,0,0.003139064,0
"X669_Group3E_142dpi_LV_top_204_G_D8_P128.mzXML",669,"Group3E","infected","142dpi","LV_top","D8","P128",0.002272943,0.005562702,0.000325345,0.0018,5.15e-05
"X670_Group3E_142dpi_LV_top_205_G_D9_P128.mzXML",670,"Group3E","infected","142dpi","LV_top","D9","P128",0.002018378,0.008356147,4.42e-05,0,0
"X751_Group3E_142dpi_LV_top_226_G_F6_P128.mzXML",751,"Group3E","infected","142dpi","LV_top","F6","P128",0.005862788,0.025648657,0.000233532,0.005367512,4.97e-05
"X752_Group3E_142dpi_LV_top_227_G_F7_P128.mzXML",752,"Group3E","infected","142dpi","LV_top","F7","P128",0.008955573,0.031359081,0.000173171,0.002790791,0
"X753_Group3E_142dpi_LV_top_228_G_F8_P128.mzXML",753,"Group3E","infected","142dpi","LV_top","F8","P128",0.004807144,0.02327324,0.000125781,0.018532792,0.00075828
"X754_Group3E_142dpi_LV_top_229_G_F9_P128.mzXML",754,"Group3E","infected","142dpi","LV_top","F9","P128",0.006608647,0.020718858,0.000805279,0.001560383,0
"X755_Group3E_142dpi_LV_top_230_G_F10_P128.mzXML",755,"Group3E","infected","142dpi","LV_top","F10","P128",0.002100443,0.00759,0.000482242,0.01047467,0.001108683
