filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,X452.242_2.457,X468.308_2.823,X468.309_2.821,X476.242_2.484,X480.345_2.967,X482.36_2.968,X482.361_2.958,X492.308_2.804,X494.324_2.861,X494.325_2.865,X496.34_2.935,X496.341_2.924,X496.341_2.926,X502.257_2.547,X506.324_2.987,X506.36_3.003,X506.361_3.016,X508.303_3.007,X508.304_3.001,X508.34_3.061,X508.376_3.076,X510.319_2.774,X510.32_2.768,X510.355_2.988,X510.356_2.983,X510.392_3.083,X510.392_3.088,X518.322_2.93,X518.323_2.92,X518.325_2.837,X520.341_2.89,X522.355_2.966,X524.371_3.05,X524.372_3.04,X524.373_3.132,X534.319_2.722,X536.335_2.7,X536.335_2.767,X536.336_2.744,X538.351_2.803,X538.352_2.737,X538.387_3.102,X538.388_3.104,X542.323_2.885,X542.324_2.718,X544.305_2.627,X544.305_2.706,X546.353_3.044,X546.354_3.034,X546.356_2.933,X550.387_3.072,X550.388_3.072,X552.402_3.174,X552.403_3.173,X560.335_2.722,X560.335_2.774,X566.38_3.055,X566.382_3.018,X568.341_2.887,X570.356_2.935,X572.372_2.972,X584.335_2.714,X584.335_2.79,X594.377_3,X596.391_3.062,X596.393_3.06,X600.33_2.645,X600.33_2.731,X600.33_2.804,X600.331_2.658,X648.423_3.138,X648.424_3.067,X674.437_3.128,X674.439_3.065,X674.439_3.163,X674.439_3.237,X698.437_3.068,X706.538_3.9,X706.538_3.951,X706.538_4.03,X706.538_4.076,X716.485_3.266,X720.443_2.989,X720.444_3.034,X720.445_3.09,X732.555_3.343,X734.568_4.907,X734.569_3.073,X734.569_4.31,X734.569_4.399,X734.569_4.504,X734.569_4.824,X734.569_5.591,X734.569_5.603,X734.57_3.377,X734.57_4.45,X734.57_4.559,X734.57_4.658,X734.57_4.702,X734.57_5.605,X734.571_3.043,X744.554_5.58,X744.59_5.59,X746.51_3.501,X746.568_3.653,X746.568_3.705,X748.527_3.337,X748.62_3.417,X754.537_3.679,X756.551_3.414,X758.571_5.594,X758.571_5.632,X760.583_5.072,X760.584_4.341,X760.584_4.578,X760.584_4.674,X760.584_4.778,X760.584_4.836,X760.584_4.943,X760.584_5.512,X760.584_5.607,X760.584_5.636,X760.585_4.148,X760.585_4.737,X760.585_5.61,X760.586_3.367,X760.586_5.601,X762.506_3.463,X762.506_3.572,X762.599_3.268,X762.599_3.341,X762.599_3.749,X762.599_5.596,X762.6_3.212,X766.536_3.971,X766.537_3.976,X766.573_4.054,X766.574_4.106,X766.574_4.17,X768.553_3.263,X768.553_3.284,X768.588_5.586,X768.589_4.124,X772.548_3.502,X772.584_3.341,X772.584_4.226,X772.62_3.336,X772.62_3.348,X772.62_3.374,X774.599_3.283,X774.599_3.587,X774.6_3.438,X774.6_5.602,X774.601_5.586,X776.558_3.324,X776.578_3.558,X778.537_3.629,X778.537_3.785,X780.517_3.358,X780.553_3.716,X782.567_3.55,X782.568_3.34,X782.568_5.56,X782.569_3.91,X782.569_4.084,X782.569_4.198,X782.569_4.312,X782.57_3.269,X782.57_4.015,X782.57_5.591,X784.584_4.164,X784.584_4.252,X784.584_5.594,X784.585_5.595,X786.563_3.567,X786.599_5.438,X786.599_5.596,X786.599_5.653,X786.6_4.389,X786.6_4.521,X786.6_4.602,X786.6_4.95,X786.601_3.279,X786.601_3.393,X786.601_5.59,X786.601_5.631,X786.602_5.6,X788.521_3.624,X788.522_3.689,X788.616_3.191,X788.616_3.75,X788.616_5.598,X790.572_3.358,X792.552_4.231,X792.553_3.269,X792.553_3.274,X792.553_3.389,X792.553_3.906,X792.554_3.351,X792.554_3.915,X792.554_3.989,X792.554_4.048,X792.554_4.114,X792.554_4.169,X792.554_4.53,X792.554_5.593,X792.555_4.362,X792.589_3.261,X792.589_3.314,X792.589_3.329,X792.589_3.367,X792.589_4.032,X792.589_4.09,X792.589_4.167,X792.589_4.249,X792.589_4.299,X792.59_5.594,X792.59_5.628,X794.604_3.247,X794.604_3.274,X794.604_3.326,X794.604_3.361,X794.604_4.185,X794.604_5.596,X794.605_5.605,X796.582_3.602,X796.582_5.568,X798.563_3.38,X798.563_3.515,X802.595_3.81,X804.553_3.651,X804.589_3.537,X804.589_3.596,X804.589_3.656,X804.589_3.798,X804.61_3.784,X804.61_3.876,X806.53_3.404,X806.532_3.537,X806.532_3.587,X806.569_3.835,X806.569_5.586,X806.57_3.157,X806.57_3.256,X806.57_3.303,X806.57_3.362,X806.57_3.848,X806.57_3.972,X806.57_4.101,X806.571_4.175,X808.547_3.517,X808.548_3.613,X808.58_3.363,X808.584_3.271,X808.584_3.334,X808.584_3.586,X808.584_4.008,X808.584_4.102,X808.584_4.204,X808.584_4.337,X808.585_5.595,X808.586_4.577,X810.6_3.201,X810.6_4.069,X810.6_4.289,X810.6_4.625,X810.6_4.678,X810.6_4.741,X810.6_4.806,X810.6_4.843,X810.6_4.952,X810.6_5.007,X810.6_5.077,X810.6_5.216,X810.6_5.504,X810.601_3.479,X810.601_3.669,X810.601_3.752,X810.601_3.809,X810.601_4.362,X810.601_4.413,X810.601_4.46,X810.601_4.511,X810.601_4.568,X810.601_5.6,X810.602_5.596,X812.611_3.352,X812.614_3.487,X812.614_3.571,X812.615_3.579,X814.631_3.254,X814.631_3.702,X816.646_3.398,X816.646_3.609,X816.647_3.49,X816.647_3.739,X826.594_3.683,X826.595_3.726,X830.553_3.623,X836.615_3.699,X836.616_3.594,X836.617_3.659,X852.549_3.694,X854.537_3.527,X854.538_3.484,X862.624_3.581,X882.569_3.692,X882.57_3.622
X736_Group3B_70dpi_RV_top_306_B_E8_P137.mzXML,736,Group3B,infected,DPI_75,RV_top,E8,P137,0,0,0,0,0,0,0.00010767,0,0,0.000229263,0,0,0.033199104,3.96E-05,0,0,0,0,0,0,0,0,0,0,9.34E-05,0,0,0,0.000788977,0,0.006072466,0,0,0.007047607,0,0,0,0,0,0,0,0,0,6.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71E-05,0.015380626,0,3.50E-05,0,0,0.001968011,0,0,0,0,0,0.000210414,0,0,0,3.59E-05,0.000158954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005053,0,0.000131288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001799578,0.0002448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML,737,Group3B,infected,DPI_75,LA,E9,P121,0,0,6.24E-05,0,0.000127027,0,0.000356026,0,0.000426353,0,0.025932783,0,0,0,0,0,0,0,1.70E-05,0,0,0,0,0,0.000410969,1.98E-05,0,7.41E-05,0,0,0.003999802,0,0,0.022416473,0,4.09E-05,0,2.40E-05,0,0,0,0,0.000194496,0,0,0,0,6.66E-05,0,0.000109445,0,8.90E-05,1.76E-05,0,1.83E-05,7.56E-05,0,0.000135378,0.008329258,0.000646122,0.000174277,0,0.000586784,0.001410919,0,2.20E-05,0.000184606,0.000169662,0,0,7.25E-05,0,0,5.45E-05,0.000312072,0,0,0,0,0,0,6.62E-05,0,8.29E-05,7.65E-05,0,0,0,0,0,0,0,0,0,0.000887868,0,0,0,0,0.005428303,0,0,0,0,0,0,0,0,0,0,0.000606563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006834827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96E-05,0,0,0,0,0,0,0,0,0,0,0,7.23E-05,0,0,0,0,0,0,0,0,0.003340494,0,0,0,0.002021878,0,0,0,0,4.29E-05,0,0,0,0,0,0,0,0,0,0,0.002417463,0,0,0.000301084,0,0,0.000124389,0,0,0,0,0,0,0,0,0,0,0.002307578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0,1.76E-05,0,0,0,0,0,0,0,0,0.000156915,0,0,0,0,0,0,0,0.017317825,0,0,0.000102193,8.86E-05,0,0,0,0,0,0.001026323,0,0,0,0,0,0,0,0.00019999,0.000241746,0.000237351,0.000432946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002122972,0,0,0,0,0,0,0,0,0,0,0,0,0.000281305,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_LV_bottom_307_B_E9_P133.mzXML,737,Group3B,infected,DPI_75,LV_bottom,E9,P133,0,0,0.000224921,0,0.000584314,0,0.001506915,0,0,0.001494614,0,0,0.12578128,0,0,0,0,0,0,0,2.42E-05,0,0.000300293,0,0.001162477,0,0,0,0.001513066,0,0.012854908,0,0,0.047667722,0,0.000344438,0.00040902,0,0.000332136,0.000255234,0,0,0.000266106,0.000177854,0,0,0,8.40E-05,0.000495129,0.000154511,0,0.000154105,0,0,0.000104175,0.000259685,0,0.000207918,0.023649341,0,0.000164763,0,0,0.001583799,0,5.95E-05,0,0.00145771,0,0.001193231,0,0.000436698,0,0,0.000602766,0.000128914,0,0,0,0,0,0,0,0,0.000107131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433623,0.001700661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67E-05,0,0,0,0,0,0.000137785,0,0,0,0.00077191,0.000335212,0,0,0,2.93E-05,0,0,0,0,0,0,0,0,0.000158308,0.000291958,0,0,0.000664273,0,0,0,0,0,0,0,0,0,0,0,0,0.000285415,0.00029629,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001426956,0.001270114,0,0,0,0,0,0,0,0,0,0,0,0,0.000132378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E-05,0.000108577,0,0,0,0,0,0,0,0,0.000372116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_LV_top_307_B_E9_P129.mzXML,737,Group3B,infected,DPI_75,LV_top,E9,P129,0,8.56E-05,0,0,0.00042093,0,0.000550446,0,0.000867762,0,0.067672516,0,0,0,0,0,0,0,0,0,0,0,0,0.000495402,0,0,0,0.000566636,0,0,0.009389966,0.006637735,0.023539674,0,0,9.77E-05,0.000120553,0.00011293,0,0,0,0.000121084,0,0,0,0,0,8.79E-05,0,0.000157958,0.00010983,0,0,0,0,6.49E-05,0,0.000200414,0.027004248,0.001554201,0.000217877,0.000401502,0.001269264,0.001800283,8.05E-05,0,0.000369123,0.000764149,0,0,0,0,0,0,0.001068513,0,0,0,0,0,0,0,0,0,0.000113942,0,0,0,0,0,0.000238914,0,0,0,0,0,0,0.000168197,0,0.001583343,0,0,0,0,0,0,0,0,0,0,0.000615205,0,0,0,0,0.000356171,0,0,0,0,0,0,0,0,0,0,0.002247116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112297,0,0,0,0,0.003496953,0,0,0,0,0,0,9.29E-05,0,0,5.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001317833,2.63E-05,0,0,0,0,0,0,0,0,0,0.002726328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382074,0,0,0.000113029,0,0,0,0,0,0,0,0,0,0.017322869,0,0,0,0,0,0,0,0,0,0,3.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000424167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194003,0.000253917,0,2.92E-05,0,0,0.000566636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_RA_307_B_E9_P125.mzXML,737,Group3B,infected,DPI_75,RA,E9,P125,0,0,7.11E-05,0,0.000175574,0,0.00046464,0,0.00118096,0,0.054853318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574347,0,0,0.00040656,0,0.00016269,0.014519996,0,0,0.023683727,0,7.41E-05,0.000118681,9.67E-05,0,0,0,0,5.37E-05,0,0,0,0,0.000117155,0,0.000292859,0,0.000125451,0,0,0,0.0003388,0,0.000125587,0.02239306,0.001429413,0.000409787,0.000233516,0.000383973,0.001781119,0,4.60E-05,5.59E-05,0.000277413,5.14E-05,0,2.79E-05,0,0,0,0.000664693,0,0,0,0,0,0,0,0,0,0.00017805,0,0,0,0,0,0,0,0,0,0.002345786,0,0,0,0,0.003323466,0,0,0,0,0,0,0,0,0,0,0,0.000548533,0,0,0,0,0,0,0,0,0,0,0,0,0.006356532,0,0,0,0,0,0,0,0,0,0,0.00035816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105499,0,0,0,0,0,0,0,0,0,0,0.000167877,0.000603386,0,0.003126639,0,0,0,0,0,0,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0.002455493,0,0,0,0,7.42E-05,0,0.003013706,0,0,0,0,0,0,0,0,0,0,0.001261626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142611,0.00040656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007098665,0,0,0,0,0,0,3.15E-05,0,0,0,0.000322121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_RV_bottom_307_B_E9_P141.mzXML,737,Group3B,infected,DPI_75,RV_bottom,E9,P141,0,0,0,0,0.00010349,0,0.000468626,0,0,0.000439596,0,0,0.051009751,0,0,0,0,0,0,0,0,0,0,0,0.000349066,0,0,0,0.001161198,0,0.005349803,0,0,0.019076818,0,0,0,0,0,0,0,0,4.84E-05,0.000114327,0,0,0,0.000235104,0,9.91E-05,0,0,0,0,0,0,0,9.43E-05,0.014556441,0,8.63E-05,0.000212365,0,0.001165345,0,0,0,0.000408899,4.06E-05,0.000180064,0,0.00024246,0,0,0.000493509,0,0,0,0,0,0,0,0,0,5.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104896,0,0,0.000452038,0,0,0,0.000468626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,0,0,0,0,0,0,0,0,0.002907141,0.000916517,0,0,0,0,0,0,0,0,0,0,0.000382288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X737_Group3B_70dpi_RV_top_307_B_E9_P137.mzXML,737,Group3B,infected,DPI_75,RV_top,E9,P137,0,0,8.13E-05,0,4.84E-05,0,0.000818183,0,0,0.000727647,0,0,0.061028441,0,0,0,0,0,0,0,0,0,0,0,0.000409092,0,0,0,0.001083087,0,0.006270505,0,0,0.021829404,0,3.15E-05,4.67E-05,0,3.23E-05,0,0,0,8.53E-05,5.48E-05,0,0,0,0,0.000262423,3.77E-05,0,3.09E-05,0,0,0,0,0,6.56E-05,0.012976927,0,8.09E-05,0.000185896,0,0.001029436,0,3.23E-05,0,0.000445977,0,0.000199723,0,0,0,0,0.00074106,0,0,0,0,0,0,0,0,0,0.000125481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002095757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476156,0,0,0,0.000472803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600225,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002404252,0.000570046,0,0,0,0,0,0,0,0,0,0,0.000306096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663936,0.000429211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML,738,Group3B,infected,DPI_75,LA,E10,P121,0,0,3.19E-05,0,0.000244631,0,0.000512665,0,0.000429389,0,0.046842471,0,0,0,0,0,0,0,0,1.83E-05,0,0,0,0,0.000757287,2.27E-05,0,0.000182911,0,0,0.006479875,0,0,0.027324775,0,0.00011397,9.05E-05,9.89E-05,0,2.07E-05,0,0,0.000241438,0,0,2.46E-05,0,0.00010839,0,0.000143297,0,0.000106714,0,2.09E-05,0,0.000151146,0,0.000182629,0.011528453,0.001191881,0.00028626,0.000270645,0.000887405,0.001597849,0,7.00E-05,0.000455413,0.000366933,0,0,0,0,0,7.65E-05,0.00046322,0,0,0,0,0,0,0.000122108,4.69E-05,0.000120811,0.000110322,0,0,0,0,0,0,0,0,0.003148855,0.00236034,0,0,0,0,0.001030534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003669327,0,0.001191881,0,0,0,0,0,0,0,0,6.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006714088,0,0,0,0,0,0,0.000165244,0,0,0,0,0,0,0,0,0,0,0,0.00105916,0.001436502,0,0.000567314,0,9.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.003903539,0,0,0,0,0,0,0,0,0,0,0,8.16E-05,6.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,6.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019960098,0,0,0,0,0,0,0,0,0,0,0.00056211,0.000429389,0,0,0,0,0,0,0.000452811,0.000150119,0.000197581,0.000180969,0.000227516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012127,0.00024722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X738_Group3B_70dpi_LV_bottom_308_B_E10_P133.mzXML,738,Group3B,infected,DPI_75,LV_bottom,E10,P133,0,0,6.79E-05,0,0.000458304,0,0.000587308,0,0,0.000970925,0,0,0.091321253,0,0,0,0,0,0,0,0,0,2.59E-05,0,0.000787603,0,0,0,0.001154246,0,0.01741554,0,0,0.03011225,0,0.000353064,0.000359853,0,0.000281175,0,2.86E-05,0,6.89E-05,0.000250268,0,0,0,0,0.000328452,0.000159379,0,8.10E-05,0,0,0.000191658,0.000301453,0,0.000183757,0.035306358,0,0.000349669,0.000807972,0,0.001870558,0,0,0,0.001133877,0,0.000920002,0,0.000336926,0,0,0.000353064,0.000338448,0,0,0,0,0,0,0,0,8.72E-05,0,0,0,0,0,0,0,0,0,0.000682363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001106719,0.000580518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152699,0,0,6.69E-05,0,0,0.000356458,7.42E-05,0.000241659,0,0,0,4.30E-05,0,0,0,0,0,0,0,0,0.001266276,0.000987899,0,0,0.000181746,0,0,0,0.000203984,0,0,0,0,0,0,0,2.74E-05,0.000237995,4.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706127,0.000454909,0,0,0,0,0,0.00018507,3.88E-05,0,0,0,0,0,5.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202409,0.000458304,0,0,0,0,0,0,0,0,0.000292593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X738_Group3B_70dpi_LV_top_308_B_E10_P129.mzXML,738,Group3B,infected,DPI_75,LV_top,E10,P129,0.000231636,0,2.30E-05,9.11E-05,0,0,0.000302926,0,0.000453024,0,0,0,0.046666905,0.000373881,0,0,0,0,0,0,0,0,0,0,0.000365694,0,0,0.000360236,0,3.00E-05,0.009115056,0,0,0.016347062,0,0.000171765,0.000324758,0.000191981,0,0,0,0,5.68E-05,0,0,0,0,9.27E-05,0,0.000173378,0,0,0,0,0,0.00028928,0,0.000115798,0.02183247,0,0.000214135,0,0,0.001238993,0,7.01E-05,0,0.000941525,0,0.000297467,5.87E-05,0,0,0,0.001091624,0,0,0,0,0,0,2.39E-05,0,0,0.000135831,0,0,0,0,0.000322029,0,0,0,0,0,0.000198982,0,0,0,0.000600393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000865112,0,0.001067062,0,0,0.000127957,0.000584019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129856,0,0,0,0,0.001252638,0,0,0,0,0,0,8.29E-05,0.000373881,0,0,0,0,0,0,0,0,0,0,0.0009579,0.000414817,0,0.000614038,0.000889673,0.000154145,0,0,0,0,0,0,0,0,0,0.002385197,0,0.000682265,0,0,0,0,0,0,0,0,0,0,0,9.19E-05,6.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174751,0.000261299,0,7.72E-05,0,0,0,0,0,0,0,2.74E-05,0,0,0.000553999,0,0.000305655,0.001282658,0,0.012853867,0,0,5.84E-05,4.16E-05,0,0,0,0,0,0.000257616,0,0,0,0,0,0,0,0.000747762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324758,0.000181622,0.000105021,0,0,0.000233772,0.000379339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X738_Group3B_70dpi_RA_308_B_E10_P125.mzXML,738,Group3B,infected,DPI_75,RA,E10,P125,0,0,4.25E-05,0,0.000104571,0,0.000297537,0,0.000831353,0,0.032670699,0,0,0,0,0,0,0,0.000475475,0,0,0,0,0,0.000273166,0,0,0.000219655,0,4.27E-05,0.008371867,0,0,0.019894122,0,2.29E-05,0.000110162,0.000118932,0,0,0,0,0.000118825,0,0,0,0,7.42E-05,0,0.000239934,0,9.38E-05,0,0,0,0.000264497,0,0.000108369,0.015197709,0.0012164,0.000214366,0.000138897,0,0.001925238,0,0,0,2.88E-05,0,0,0.000100678,0,0,0.000104652,0.000425886,0.00017771,0,0.000182647,0,0,0,0,0,0,2.80E-05,2.53E-05,0,0,0.004258859,0,0,0,0,0,0.001636452,0,0,0,0,0.000936366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962619,0,0,0,0,0,0,0,0.00089261,0.001706461,0,0.001478933,0,0,0,0,0.000761344,0.001417675,0,0,0,0,0,0.000106573,0,0,0,0,0,0,0.000312122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161478,0,0,0,0,0.010851339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437554,0.00046089,0,0.000606742,0,0.00075551,0.000396716,0,0.000204397,0,0,0,0,0,0,0,0,0,0.003121219,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92E-05,0.000238857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75E-05,0.000317956,0,0.000120904,0,0,0,0,0,0,0,0,0,0.015110198,0,0,0,0,0,0,0,0,0,0,0,0,6.24E-05,0.000274797,0,0.001053047,0.001586863,0,0,0,0,0,0,0.005834053,0,0,0,0,0,0,0,0,0,0,0,0.001761884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010625,0,0,0,0,0,0,0,0,0,0
X738_Group3B_70dpi_RV_bottom_308_B_E10_P141.mzXML,738,Group3B,infected,DPI_75,RV_bottom,E10,P141,0,0,0,0,0.000150609,0,0.000204618,0,0,0.000461639,0,0,0.047274423,0,0,0,0,0,0,0,0,0,0,0,0.000274766,0,0,0.001169152,0,0,0.009607383,0,0,0.013369003,0,0,5.38E-05,3.61E-05,0,0,0,0,0,0.000221923,0,0,0,0,0.000161708,0.000143616,0,0,0,0,0,0,0,6.09E-05,0.024450535,0,0.000214177,0.000277423,0,0.001570731,0,0,0,0.00052866,4.94E-05,0.000235861,0,0.000301215,0,0,0.000379791,0,0,0,0,0,0,0,0,0,5.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000879406,0.000212899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104548,0,0,0,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253278,0.000400609,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001321651,0.000818407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
