filename,MouseID,Treatmentgroup,DPI,organ,well_position,plate,X452.242_2.457,X468.308_2.823,X468.309_2.821,X476.242_2.484,X480.345_2.967,X482.36_2.968,X482.361_2.958,X492.308_2.804,X494.324_2.861,X494.325_2.865,X496.34_2.935,X496.341_2.924,X496.341_2.926,X502.257_2.547,X506.324_2.987,X506.36_3.003,X506.361_3.016,X508.303_3.007,X508.304_3.001,X508.34_3.061,X508.376_3.076,X510.319_2.774,X510.32_2.768,X510.355_2.988,X510.356_2.983,X510.392_3.083,X510.392_3.088,X518.322_2.93,X518.323_2.92,X518.325_2.837,X520.341_2.89,X522.355_2.966,X524.371_3.05,X524.372_3.04,X524.373_3.132,X534.319_2.722,X536.335_2.7,X536.335_2.767,X536.336_2.744,X538.351_2.803,X538.352_2.737,X538.387_3.102,X538.388_3.104,X542.323_2.885,X542.324_2.718,X544.305_2.627,X544.305_2.706,X546.353_3.044,X546.354_3.034,X546.356_2.933,X550.387_3.072,X550.388_3.072,X552.402_3.174,X552.403_3.173,X560.335_2.722,X560.335_2.774,X566.38_3.055,X566.382_3.018,X568.341_2.887,X570.356_2.935,X572.372_2.972,X584.335_2.714,X584.335_2.79,X594.377_3,X596.391_3.062,X596.393_3.06,X600.33_2.645,X600.33_2.731,X600.33_2.804,X600.331_2.658,X648.423_3.138,X648.424_3.067,X674.437_3.128,X674.439_3.065,X674.439_3.163,X674.439_3.237,X698.437_3.068,X706.538_3.9,X706.538_3.951,X706.538_4.03,X706.538_4.076,X716.485_3.266,X720.443_2.989,X720.444_3.034,X720.445_3.09,X732.555_3.343,X734.568_4.907,X734.569_3.073,X734.569_4.31,X734.569_4.399,X734.569_4.504,X734.569_4.824,X734.569_5.591,X734.569_5.603,X734.57_3.377,X734.57_4.45,X734.57_4.559,X734.57_4.658,X734.57_4.702,X734.57_5.605,X734.571_3.043,X744.554_5.58,X744.59_5.59,X746.51_3.501,X746.568_3.653,X746.568_3.705,X748.527_3.337,X748.62_3.417,X754.537_3.679,X756.551_3.414,X758.571_5.594,X758.571_5.632,X760.583_5.072,X760.584_4.341,X760.584_4.578,X760.584_4.674,X760.584_4.778,X760.584_4.836,X760.584_4.943,X760.584_5.512,X760.584_5.607,X760.584_5.636,X760.585_4.148,X760.585_4.737,X760.585_5.61,X760.586_3.367,X760.586_5.601,X762.506_3.463,X762.506_3.572,X762.599_3.268,X762.599_3.341,X762.599_3.749,X762.599_5.596,X762.6_3.212,X766.536_3.971,X766.537_3.976,X766.573_4.054,X766.574_4.106,X766.574_4.17,X768.553_3.263,X768.553_3.284,X768.588_5.586,X768.589_4.124,X772.548_3.502,X772.584_3.341,X772.584_4.226,X772.62_3.336,X772.62_3.348,X772.62_3.374,X774.599_3.283,X774.599_3.587,X774.6_3.438,X774.6_5.602,X774.601_5.586,X776.558_3.324,X776.578_3.558,X778.537_3.629,X778.537_3.785,X780.517_3.358,X780.553_3.716,X782.567_3.55,X782.568_3.34,X782.568_5.56,X782.569_3.91,X782.569_4.084,X782.569_4.198,X782.569_4.312,X782.57_3.269,X782.57_4.015,X782.57_5.591,X784.584_4.164,X784.584_4.252,X784.584_5.594,X784.585_5.595,X786.563_3.567,X786.599_5.438,X786.599_5.596,X786.599_5.653,X786.6_4.389,X786.6_4.521,X786.6_4.602,X786.6_4.95,X786.601_3.279,X786.601_3.393,X786.601_5.59,X786.601_5.631,X786.602_5.6,X788.521_3.624,X788.522_3.689,X788.616_3.191,X788.616_3.75,X788.616_5.598,X790.572_3.358,X792.552_4.231,X792.553_3.269,X792.553_3.274,X792.553_3.389,X792.553_3.906,X792.554_3.351,X792.554_3.915,X792.554_3.989,X792.554_4.048,X792.554_4.114,X792.554_4.169,X792.554_4.53,X792.554_5.593,X792.555_4.362,X792.589_3.261,X792.589_3.314,X792.589_3.329,X792.589_3.367,X792.589_4.032,X792.589_4.09,X792.589_4.167,X792.589_4.249,X792.589_4.299,X792.59_5.594,X792.59_5.628,X794.604_3.247,X794.604_3.274,X794.604_3.326,X794.604_3.361,X794.604_4.185,X794.604_5.596,X794.605_5.605,X796.582_3.602,X796.582_5.568,X798.563_3.38,X798.563_3.515,X802.595_3.81,X804.553_3.651,X804.589_3.537,X804.589_3.596,X804.589_3.656,X804.589_3.798,X804.61_3.784,X804.61_3.876,X806.53_3.404,X806.532_3.537,X806.532_3.587,X806.569_3.835,X806.569_5.586,X806.57_3.157,X806.57_3.256,X806.57_3.303,X806.57_3.362,X806.57_3.848,X806.57_3.972,X806.57_4.101,X806.571_4.175,X808.547_3.517,X808.548_3.613,X808.58_3.363,X808.584_3.271,X808.584_3.334,X808.584_3.586,X808.584_4.008,X808.584_4.102,X808.584_4.204,X808.584_4.337,X808.585_5.595,X808.586_4.577,X810.6_3.201,X810.6_4.069,X810.6_4.289,X810.6_4.625,X810.6_4.678,X810.6_4.741,X810.6_4.806,X810.6_4.843,X810.6_4.952,X810.6_5.007,X810.6_5.077,X810.6_5.216,X810.6_5.504,X810.601_3.479,X810.601_3.669,X810.601_3.752,X810.601_3.809,X810.601_4.362,X810.601_4.413,X810.601_4.46,X810.601_4.511,X810.601_4.568,X810.601_5.6,X810.602_5.596,X812.611_3.352,X812.614_3.487,X812.614_3.571,X812.615_3.579,X814.631_3.254,X814.631_3.702,X816.646_3.398,X816.646_3.609,X816.647_3.49,X816.647_3.739,X826.594_3.683,X826.595_3.726,X830.553_3.623,X836.615_3.699,X836.616_3.594,X836.617_3.659,X852.549_3.694,X854.537_3.527,X854.538_3.484,X862.624_3.581,X882.569_3.692,X882.57_3.622
X613_Group9_142dpi_RA_183_G_B11_P124.mzXML,613,combo,142,RA,B11,P124,0,0,5.28E-05,0,0,0.000446857,0,0,0.000721165,0,0.030395109,0,0.023050731,0,0,0,0,0,0,0,0,0,0,0.000337399,0.000218728,0,0,0.00029891,0.000118283,0,0.005574649,0.006061325,0.012565082,0.016989406,0,0,0,0.000106573,0,0,0,0,5.93E-05,0,0,0,0,5.65E-05,0,0,3.73E-05,0,0,0,0,7.82E-05,0,0.000117239,0.007875298,0.000429528,3.83E-05,0,0.000553041,0.003756252,0,0,0,3.90E-05,0,0,3.97E-05,0,0,6.66E-05,0.000111405,7.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791954,0,0,0,0,0.000703468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001915733,0,0,0,0,0,0,0.000619405,0.000486676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002017492,0,0,0,0,0.000681346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637103,0,0.000243134,0,0,0,0,0,0,0,0,0,0,0,0.00108396,0,0.000258073,0.000226824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002844841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170584,0.000243226,0,0,0,0,0,0,0.000862743,0,0,0,0,0,0,0,0,0,0,0.001973249,0,0.000791954,0,0.0006548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X613_Group9_142dpi_RV_bottom_183_G_B11_P140.mzXML,613,combo,142,RV_bottom,B11,P140,0,0,0,0,0,0,0,0,0,0,0,0,0.013326204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250031,0,0.001910089,0,0,0.002976186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007699584,0,0,0,0,0.000910624,0,0,0,0,0,0,0,0,0,0,7.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X613_Group9_142dpi_RV_top_183_G_B11_P136.mzXML,613,combo,142,RV_top,B11,P136,0,0,0,0,0,0,0,0,0,5.10E-05,0,0,0.020778193,0,0,0,0,0,0,0,0,0,0,0,4.86E-05,0,0,0,0.000598963,0,0.003349954,0,0,0.006625699,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008586906,0,0,0,0,0.001807491,0,0,0,0,0,0,0,0,0,0,0.000269402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_LA_184_G_B12_P120.mzXML,614,combo,142,LA,B12,P120,0,0,0,0,4.58E-05,0,0.000279337,0,0.000250451,3.16E-05,0.026729822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480231,0,0,4.42E-05,0,0,0.002198792,0,0,0.029991767,0,2.57E-05,4.42E-05,8.71E-05,0,7.71E-05,3.31E-05,0,0.000187537,0,0,0,0,7.89E-05,0,2.81E-05,0,0.000201778,0,3.05E-05,0,0,6.29E-05,0.00017143,0.003866008,0.000280373,8.28E-05,0,0,0.002491763,0,0.000206882,0,0,0,0,0.000241918,0,0,0,0.001582647,0,0,0,0,0,0,0.000176636,0,0.000323174,0.00023353,0,0,0,0,0,0,0,0,0,0.002657881,0,0,0,0,0.008124658,0,0,0,0,0,0,0,0,0,0,0.000483251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01183965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289863,0.000241695,0,0,0,0.001331961,0,0,0,0,0,0,0.001029929,0,0.001344042,0,0,0,0,0,0,0.000106517,0,0,0,0,0,0,0,0,0,0,0,0.004409666,0,0,0,0,0,0,0.009634817,0,0,0,0,0,0,0,0,0,0,0,0.000513454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-05,0.000290748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003775399,0.000715816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001026908,0,0,0,0.000326194,0.000613125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_LV_bottom_184_G_B12_P132.mzXML,614,combo,142,LV_bottom,B12,P132,0,0,0,0,4.56E-05,0,0.000250383,0,0,0.000712521,0,0,0.062283293,4.66E-05,0,0,0,0,0,0,0,0,0,0,0.000384945,0,0,0,0.001041377,0,0.011410299,0,0,0.02042892,0,4.36E-05,0,0,0.000102508,0,0,0,0,0,0,0,0,0,0.000169901,0.000123877,0,0,0,0,0,3.87E-05,0,9.49E-05,0.03582535,0,0.000112508,0,0.000936741,0.002102684,0,0,0,0.001026429,0,0.000528162,0,0,0,0,0.000956671,0,0,0,0,0,0,0,0,0,0.0002097,0,0,0,0,0,0,0,0,0,0.001584487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001444972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000267449,0.000657712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025551,0,0,0,0,0,0.000503249,0.000627816,0.000453834,0.000465652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196997,6.81E-05,0,0,0,0,0,0,0,0,0.000248571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_LV_top_184_G_B12_P128.mzXML,614,combo,142,LV_top,B12,P128,0.000120957,5.05E-05,0,0,0,0.00047988,0,0,0.000615119,0,0.06369313,0,0,0.000536593,0,0,0,0,0,0,0,0,0,0.000506055,0,0,0,0.000593306,0,6.12E-05,0.010295602,0.005453179,0.025433626,0,0,9.47E-05,0.000110295,0,0,0,0,5.12E-05,0,0,0,0,0,0.000229207,0,0.000143313,0.000105927,0,0,0,0,3.30E-05,0,0.000193963,0.03237007,0.001871531,0.00022845,0.000449342,0.001064461,0.001334938,0,4.72E-05,0.000488605,0.000937947,0.000107702,0,0,0,0,0,0.000619481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004624296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89E-05,0.000375991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78E-05,0.000301412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102264,0,0,0,0,0,0,0,0,0,0,5.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001020835,0.001081911,0,0,0,0,0,0.000113318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475517,0,0,0,0,0,0,0,0,0.000484242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_RA_184_G_B12_P124.mzXML,614,combo,142,RA,B12,P124,0,0,0,0,0,0.000216104,0.000305162,0,0.000446366,0,0.026454159,0,0.028411388,0.000169256,0,0,0,0,0,0,0,0,0,0,0.0004113,0,0,0.0003255,0,0,0.004350099,0,0.009659872,0.012185329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168316,0.010985737,0.000562591,0,5.70E-05,4.61E-05,0.004185944,0,0,0,0,0,0,0,0,0,5.86E-05,6.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000719755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_RV_bottom_184_G_B12_P140.mzXML,614,combo,142,RV_bottom,B12,P140,0,0,0,0,0,0,0,0,0,0,0,0,0.012390649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236099,0,0.002016106,0,0,0.0038082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006965365,0,0,0,0,0.000728038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X614_Group9_142dpi_RV_top_184_G_B12_P136.mzXML,614,combo,142,RV_top,B12,P136,0,0,0,0,0,0,0.000181823,0,0,9.20E-05,0,0,0.040992983,0,0,0,0,0,0,0,0,0,0,0,0.000195659,0,0,0,0.001305852,0,0.004940698,0,0,0.016760678,0,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0.000284501,0,0,0,0,0,0,0,0,0,0.011308409,0,0,0,0.000135023,0.001978972,0,0,0,0,0,0,0,0.000224836,0,6.05E-05,0.000463084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567765,7.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X615_Group9_142dpi_LA_185_G_C1_P120.mzXML,615,combo,142,LA,C1,P120,0,0,4.01E-05,0,6.86E-05,0,0.000426076,0,0.000421368,0.000270711,0,0,0.051317422,0,0,0,0,0,0,0,0,3.45E-05,0,0,0.000654415,0,0,0.000195619,0,2.29E-05,0.006708929,0,0,0.036251757,0,0.000263649,0,0.000885108,0,0.000303667,0.000348394,0,0.000231837,0,0,0,0,2.45E-05,0,8.70E-05,0,0.000195533,0,2.25E-05,6.35E-05,0.000139997,2.38E-05,0.000211029,0.003554555,0,7.28E-05,0,0,0.00228339,0,0.000348394,6.01E-05,2.23E-05,0,0,0,0.000254233,0,0,0.001588957,0,0,0,0,0,0,0.000108386,0,0.000308375,0.000444908,0,0,0,0,0,0,0,0,0,0,0.000532006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040489,0,0,0,0.001092261,0,0,0,0,0,0,0,0,0,0,0,0.005249443,0,0,0,0,0.000284835,0,0,0,0,0,0,0,0,0,0,0,0.001231147,0,0,0,0,0,0,0,0,0,0,0,0.002076237,0,0,0,0,0,0,0.000289543,0,0,0,0,0,0,0,0.000553192,0.00015002,0,1.80E-05,0,0,0,0,0,0,0,0,0.000327207,0.000364872,0,0,0.001158173,0,0,0,0.000602627,0,0,0,0,0,0,5.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102441,0.000609689,0.000327207,0,0,0,0,0,0.000362518,0.000156143,0,0,0,0,0,0,0,0,0,0.001789048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114778,0.000189965,0,0,0,0,0.000360164,0,0,0,0,0,0,0,0,0,0,0.000178524,0.000111877,0,0,0,0,0,0,0,0,0,0
X615_Group9_142dpi_LV_bottom_185_G_C1_P132.mzXML,615,combo,142,LV_bottom,C1,P132,0,0,0,0,4.02E-05,0,0.000206561,0,0,0.000323097,0,0,0.035212594,3.90E-05,0,0,0,0,0,0,0,0,0,0,0.000285398,0,0,0.000430756,0,9.37E-05,0.007076706,0,0,0.014016664,0,0,3.15E-05,0,0,0,0,0,0,8.73E-05,0,0,0,0,8.78E-05,0.0001099,0,0,0,0,0,0,0,8.51E-05,0.019213085,0,0.000110961,0,0.000358963,0.001343548,0,3.89E-05,0,0.000355545,0,0.000235537,2.85E-05,0.000355545,0,0,0.000748695,0,0,0,0,0,0,0,0,0,0.000242167,0,0,0,0,0,0,0,0,0,0.003521259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003090503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93E-05,0,0,0.000136639,0,0,0,0.000171213,0,0,0,3.13E-05,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0.000204287,0.000994841,0,0,0,0,2.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273394,0.000228439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984585,0.000437593,0.000464943,0,0,0,0,2.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461524,0,0,0,0,0,0,0,0,0,0.001015353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X615_Group9_142dpi_LV_top_185_G_C1_P128.mzXML,615,combo,142,LV_top,C1,P128,0.000463335,0,0.000179432,0.000150404,8.45E-05,0,0.001094603,0,0.000981298,0,0,0,0.107032347,0.000507847,0,0,0,0,2.01E-05,2.49E-05,0,0,0.000180397,0,0.001248374,0.000100112,0,0.001046044,0.000327774,0.000317657,0.015559145,0,0,0.053617338,0,0.00036217,0.000299448,0.000331821,0,0.000214469,0,0.000388473,0,0,0,0,0,0.00073041,0,0.000218516,0,0.000161475,0,8.51E-05,0,0.000269098,0,1.73E-05,0.029135459,0.002019249,0.000366217,0,0.001610543,0.000305518,0,3.45E-05,0,0.001120906,0.000443102,0.00037431,6.16E-05,0,0,0,0.000556406,0,0,0,0,0,0,9.50E-05,0,0,0,0,0,0,0.000164254,0.000142371,0,0,0,0,0,0.000192337,0,0,0,0.000726363,0,0,5.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002690983,0,1.79E-05,0,0,0,0,0,0,0,3.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E-05,0,0,0,3.87E-05,0.000297424,4.27E-05,0,0,0,0.004613114,0,0,0,0,0,0,0.000125288,0.000465358,0,7.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.002185159,0.00052808,0,0,0,0,0,0,0,0,0,0,0,0.004532183,0,0,0,0,0,0,0,0,0,0,0,0.00033789,4.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26E-05,0.000175153,0,0.000204353,0,0,0,0,0,0,0,0.000114712,0,0,0,0,0,0,0,0.017319412,0,0,0,0,0.000230656,0,0,0,0,0,0,0,0,0,0,0,0,0.001183628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020233,0,0,0,0,0,0.00110472,0,0,0,0,0,0,0,0,0,0,6.19E-05,2.28E-05,0,0,0,0,0,0,0,0,0,0
X615_Group9_142dpi_RA_185_G_C1_P124.mzXML,615,combo,142,RA,C1,P124,0,0,0,0,0,3.64E-05,0.000124512,0,0.000191592,0,0.013994638,0,0.013190769,0,0,0,0,0,0,0,0,0,0,3.10E-05,0.000112461,0,0,0.000200263,0,0,0.002850083,0,0.005846324,0.00690597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240762,0.005225152,0.000282891,0,0,0,0.004055887,0,0,0,0,0,0,3.36E-05,0.000102481,0,4.28E-05,0.000136896,3.17E-05,0,0,0,0,0,0,0,0,6.36E-05,0,0,0,0,0,0,0,0,0,0.000130765,0,0,0,0,0.000107351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
