SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.68081025
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.529464441
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.487529553
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.415967023
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.396634682
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.767928456
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.77547156
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.490648558
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.383822245
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.536987207
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.792417215
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.333060958
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.514723531
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.454118202
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.459709036
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.44959711
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.527275675
X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.456376131
